Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Arshad Khan,Rohit Sharma,Ishan Kishan,6,0,,,,,6,0
1,0,2,Arshad Khan,Rohit Sharma,Ishan Kishan,1,0,,,,,7,0
1,0,3,Arshad Khan,Ishan Kishan,Rohit Sharma,4,0,,,,,11,0
1,0,4,Arshad Khan,Ishan Kishan,Rohit Sharma,0,0,,,,,11,0
1,0,5,Arshad Khan,Ishan Kishan,Rohit Sharma,6,0,,,,,17,0
1,0,6,Arshad Khan,Ishan Kishan,Rohit Sharma,6,0,,,,,23,0
1,1,1,Kagiso Rabada,Rohit Sharma,Ishan Kishan,0,0,,caught,Rohit Sharma,Rashid Khan,23,1
1,1,2,Kagiso Rabada,Suryakumar Yadav,Ishan Kishan,2,0,,,,,25,1
1,1,3,Kagiso Rabada,Suryakumar Yadav,Ishan Kishan,2,0,,,,,27,1
1,1,4,Kagiso Rabada,Suryakumar Yadav,Ishan Kishan,1,0,,,,,28,1
1,1,5,Kagiso Rabada,Ishan Kishan,Suryakumar Yadav,0,0,,,,,28,1
1,1,6,Kagiso Rabada,Ishan Kishan,Suryakumar Yadav,1,0,,,,,29,1
1,2,1,Washington Sundar,Ishan Kishan,Suryakumar Yadav,1,0,,,,,30,1
1,2,2,Washington Sundar,Suryakumar Yadav,Ishan Kishan,6,0,,,,,36,1
1,2,3,Washington Sundar,Suryakumar Yadav,Ishan Kishan,0,0,,,,,36,1
1,2,4,Washington Sundar,Suryakumar Yadav,Ishan Kishan,4,0,,,,,40,1
1,2,5,Washington Sundar,Suryakumar Yadav,Ishan Kishan,0,0,,,,,40,1
1,2,6,Washington Sundar,Suryakumar Yadav,Ishan Kishan,0,1,wide,,,,41,1
1,2,6,Washington Sundar,Suryakumar Yadav,Ishan Kishan,2,0,,,,,43,1
1,3,1,Washington Sundar,Ishan Kishan,Suryakumar Yadav,0,0,,caught,Ishan Kishan,Rahul Tewatia,43,2
1,3,2,Washington Sundar,Hardik Pandya,Suryakumar Yadav,4,0,,,,,47,2
1,3,3,Washington Sundar,Hardik Pandya,Suryakumar Yadav,0,0,,,,,47,2
1,3,4,Washington Sundar,Hardik Pandya,Suryakumar Yadav,3,0,,,,,50,2
1,3,5,Washington Sundar,Suryakumar Yadav,Hardik Pandya,3,0,,,,,53,2
1,3,6,Washington Sundar,Hardik Pandya,Suryakumar Yadav,4,0,,,,,57,2
1,4,1,Kagiso Rabada,Suryakumar Yadav,Hardik Pandya,0,0,,,,,57,2
1,4,2,Kagiso Rabada,Suryakumar Yadav,Hardik Pandya,6,0,,,,,63,2
1,4,3,Kagiso Rabada,Suryakumar Yadav,Hardik Pandya,4,0,,,,,67,2
1,4,4,Kagiso Rabada,Suryakumar Yadav,Hardik Pandya,0,1,bye,,,,68,2
1,4,5,Kagiso Rabada,Suryakumar Yadav,Hardik Pandya,2,0,,,,,70,2
1,4,6,Kagiso Rabada,Suryakumar Yadav,Hardik Pandya,6,0,,,,,76,2
1,5,1,Mohammed Siraj,Hardik Pandya,Suryakumar Yadav,0,0,,,,,76,2
1,5,2,Mohammed Siraj,Hardik Pandya,Suryakumar Yadav,1,0,,,,,77,2
1,5,3,Mohammed Siraj,Suryakumar Yadav,Hardik Pandya,1,0,,,,,78,2
1,5,4,Mohammed Siraj,Hardik Pandya,Suryakumar Yadav,0,0,,bowled,Hardik Pandya,Jos Buttler,78,3
1,5,5,Mohammed Siraj,Tilak Varma,Suryakumar Yadav,4,0,,,,,82,3
1,5,6,Mohammed Siraj,Tilak Varma,Suryakumar Yadav,6,0,,,,,88,3
1,6,1,Mohammed Siraj,Suryakumar Yadav,Tilak Varma,0,0,,,,,88,3
1,6,2,Mohammed Siraj,Suryakumar Yadav,Tilak Varma,1,0,,,,,89,3
1,6,3,Mohammed Siraj,Tilak Varma,Suryakumar Yadav,0,0,,,,,89,3
