Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Sam Curran,Rishabh Pant,David Warner,2,0,,,,,2,0
1,0,2,Sam Curran,Rishabh Pant,David Warner,2,0,,,,,4,0
1,0,3,Sam Curran,Rishabh Pant,David Warner,2,0,,,,,6,0
1,0,4,Sam Curran,Rishabh Pant,David Warner,3,0,,,,,9,0
1,0,5,Sam Curran,David Warner,Rishabh Pant,2,0,,,,,11,0
1,0,6,Sam Curran,David Warner,Rishabh Pant,0,0,,,,,11,0
1,1,1,Arshdeep Singh,Rishabh Pant,David Warner,4,0,,,,,15,0
1,1,2,Arshdeep Singh,Rishabh Pant,David Warner,0,0,,,,,15,0
1,1,3,Arshdeep Singh,Rishabh Pant,David Warner,1,0,,,,,16,0
1,1,4,Arshdeep Singh,David Warner,Rishabh Pant,1,0,,,,,17,0
1,1,5,Arshdeep Singh,Rishabh Pant,David Warner,0,0,,,,,17,0
1,1,6,Arshdeep Singh,Rishabh Pant,David Warner,0,0,,,,,17,0
1,2,1,Sam Curran,David Warner,Rishabh Pant,0,0,,stumped,David Warner,Jonny Bairstow,17,1
1,2,2,Sam Curran,Prithvi Shaw,Rishabh Pant,1,0,,,,,18,1
1,2,3,Sam Curran,Rishabh Pant,Prithvi Shaw,0,0,,,,,18,1
1,2,4,Sam Curran,Rishabh Pant,Prithvi Shaw,4,0,,,,,22,1
1,2,5,Sam Curran,Rishabh Pant,Prithvi Shaw,1,0,,,,,23,1
1,2,6,Sam Curran,Prithvi Shaw,Rishabh Pant,1,0,,,,,24,1
1,3,1,Harshal Patel,Prithvi Shaw,Rishabh Pant,0,1,wide,,,,25,1
1,3,1,Harshal Patel,Prithvi Shaw,Rishabh Pant,0,0,,caught,Prithvi Shaw,Ashutosh Sharma,25,2
1,3,2,Harshal Patel,Jake Fraser-McGurk,Rishabh Pant,2,0,,,,,27,2
1,3,3,Harshal Patel,Jake Fraser-McGurk,Rishabh Pant,0,0,,,,,27,2
1,3,4,Harshal Patel,Jake Fraser-McGurk,Rishabh Pant,4,0,,,,,31,2
1,3,5,Harshal Patel,Jake Fraser-McGurk,Rishabh Pant,1,0,,,,,32,2
1,3,6,Harshal Patel,Rishabh Pant,Jake Fraser-McGurk,6,0,,,,,38,2
1,4,1,Sam Curran,Jake Fraser-McGurk,Rishabh Pant,0,0,,,,,38,2
1,4,2,Sam Curran,Jake Fraser-McGurk,Rishabh Pant,0,0,,,,,38,2
1,4,3,Sam Curran,Jake Fraser-McGurk,Rishabh Pant,1,0,,,,,39,2
1,4,4,Sam Curran,Rishabh Pant,Jake Fraser-McGurk,1,0,,,,,40,2
1,4,5,Sam Curran,Jake Fraser-McGurk,Rishabh Pant,2,0,,,,,42,2
1,4,6,Sam Curran,Jake Fraser-McGurk,Rishabh Pant,2,0,,,,,44,2
1,5,1,Sam Curran,Rishabh Pant,Jake Fraser-McGurk,2,0,,,,,46,2
1,5,2,Sam Curran,Rishabh Pant,Jake Fraser-McGurk,0,0,,lbw,Rishabh Pant,Liam Livingstone,46,3
1,5,3,Sam Curran,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,46,3
1,5,4,Sam Curran,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,46,3
1,5,5,Sam Curran,Tristan Stubbs,Jake Fraser-McGurk,0,0,,,,,46,3
1,5,6,Sam Curran,Tristan Stubbs,Jake Fraser-McGurk,3,0,,,,,49,3
1,6,1,Harshal Patel,Tristan Stubbs,Jake Fraser-McGurk,1,0,,,,,50,3
1,6,2,Harshal Patel,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,50,3
1,6,3,Harshal Patel,Jake Fraser-McGurk,Tristan Stubbs,0,1,noball,,,,51,3
1,6,3,Harshal Patel,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,51,3
1,6,4,Harshal Patel,Jake Fraser-McGurk,Tristan Stubbs,0,0,,,,,51,3
1,6,5,Harshal Patel,Jake Fraser-McGurk,Tristan Stubbs,1,0,,,,,52,3
1,6,6,Harshal Patel,Tristan Stubbs,Jake Fraser-McGurk,1,0,,,,,53,3
1,7,1,Arshdeep Singh,Tristan Stubbs,Jake Fraser-McGurk,3,0,,,,,56,3
