Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
1,0,2,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
1,0,3,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
1,0,4,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,6,0,,,,,6,0
1,0,5,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,6,0
1,0,6,Harshal Patel,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,6,0
1,1,1,Rahul Chahar,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,6,0
1,1,2,Rahul Chahar,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,7,0
1,1,3,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,2,0,,,,,9,0
1,1,4,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,9,0
1,1,5,Rahul Chahar,Yashasvi Jaiswal,Vaibhav Sooryavanshi,1,0,,,,,10,0
1,1,6,Rahul Chahar,Vaibhav Sooryavanshi,Yashasvi Jaiswal,4,0,,,,,14,0
1,2,1,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,1,legbye,,,,15,0
1,2,2,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,2,0,,,,,17,0
1,2,3,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,17,0
1,2,4,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,2,0,,,,,19,0
1,2,5,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,19,0
1,2,6,Sam Curran,Yashasvi Jaiswal,Vaibhav Sooryavanshi,1,0,,,,,20,0
