Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Venkatesh Iyer,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,2,0
1,0,2,Venkatesh Iyer,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,2,0
1,0,3,Venkatesh Iyer,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,4,0
1,0,4,Venkatesh Iyer,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,5,0
1,0,5,Venkatesh Iyer,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,5,0
1,0,6,Venkatesh Iyer,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,5,0
1,1,1,Josh Hazlewood,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,6,0
1,1,2,Josh Hazlewood,Rachin Ravindra,Ruturaj Gaikwad,4,0,,,,,10,0
1,1,3,Josh Hazlewood,Rachin Ravindra,Ruturaj Gaikwad,3,0,,,,,13,0
1,1,4,Josh Hazlewood,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,14,0
1,1,5,Josh Hazlewood,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,14,0
1,1,6,Josh Hazlewood,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,14,0
1,2,1,Krunal Pandya,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,14,0
1,2,2,Krunal Pandya,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,14,0
1,2,3,Krunal Pandya,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,15,0
1,2,4,Krunal Pandya,Rachin Ravindra,Ruturaj Gaikwad,3,0,,,,,18,0
1,2,5,Krunal Pandya,Ruturaj Gaikwad,Rachin Ravindra,6,0,,,,,24,0
1,2,6,Krunal Pandya,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,26,0
1,3,1,Rasikh Salam,Rachin Ravindra,Ruturaj Gaikwad,0,0,,bowled,Rachin Ravindra,Rajat Patidar,26,1
1,3,2,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,26,1
1,3,3,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,26,1
1,3,4,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,26,1
1,3,5,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,2,0,,,,,28,1
1,3,6,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,28,1
1,4,1,Rasikh Salam,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,29,1
1,4,2,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,2,0,,,,,31,1
1,4,3,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,31,1
1,4,4,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,31,1
1,4,5,Rasikh Salam,Shivam Dube,Ruturaj Gaikwad,0,0,,stumped,Shivam Dube,Tim David,31,2
1,4,6,Rasikh Salam,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,31,2
1,5,1,Bhuvneshwar Kumar,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,31,2
1,5,2,Bhuvneshwar Kumar,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,32,2
1,5,3,Bhuvneshwar Kumar,Ravindra Jadeja,Ruturaj Gaikwad,3,0,,,,,35,2
1,5,4,Bhuvneshwar Kumar,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,run out,Ravindra Jadeja,Dinesh Karthik,35,3
1,5,5,Bhuvneshwar Kumar,Ruturaj Gaikwad,MS Dhoni,1,0,,,,,36,3
1,5,6,Bhuvneshwar Kumar,MS Dhoni,Ruturaj Gaikwad,0,0,,,,,36,3
1,6,1,Rasikh Salam,Ruturaj Gaikwad,MS Dhoni,1,0,,,,,37,3
1,6,2,Rasikh Salam,MS Dhoni,Ruturaj Gaikwad,1,0,,,,,38,3
1,6,3,Rasikh Salam,Ruturaj Gaikwad,MS Dhoni,1,0,,,,,39,3
1,6,4,Rasikh Salam,MS Dhoni,Ruturaj Gaikwad,0,0,,,,,39,3
1,6,5,Rasikh Salam,MS Dhoni,Ruturaj Gaikwad,3,0,,,,,42,3
1,6,6,Rasikh Salam,Ruturaj Gaikwad,MS Dhoni,0,0,,,,,42,3
1,7,1,Josh Hazlewood,MS Dhoni,Ruturaj Gaikwad,1,0,,,,,43,3
1,7,2,Josh Hazlewood,Ruturaj Gaikwad,MS Dhoni,0,0,,,,,43,3
1,7,3,Josh Hazlewood,Ruturaj Gaikwad,MS Dhoni,1,0,,,,,44,3
1,7,4,Josh Hazlewood,MS Dhoni,Ruturaj Gaikwad,0,1,noball,,,,45,3
1,7,4,Josh Hazlewood,MS Dhoni,Ruturaj Gaikwad,4,0,,,,,49,3
1,7,5,Josh Hazlewood,MS Dhoni,Ruturaj Gaikwad,6,0,,,,,55,3
1,7,6,Josh Hazlewood,MS Dhoni,Ruturaj Gaikwad,2,0,,,,,57,3
1,8,1,Venkatesh Iyer,Ruturaj Gaikwad,MS Dhoni,0,0,,,,,57,3
1,8,2,Venkatesh Iyer,Ruturaj Gaikwad,MS Dhoni,1,0,,,,,58,3
1,8,3,Venkatesh Iyer,MS Dhoni,Ruturaj Gaikwad,2,0,,,,,60,3
1,8,4,Venkatesh Iyer,MS Dhoni,Ruturaj Gaikwad,0,0,,,,,60,3
1,8,5,Venkatesh Iyer,MS Dhoni,Ruturaj Gaikwad,4,0,,,,,64,3
1,8,6,Venkatesh Iyer,MS Dhoni,Ruturaj Gaikwad,1,0,,,,,65,3
1,9,1,Rasikh Salam,MS Dhoni,Ruturaj Gaikwad,2,0,,,,,67,3
1,9,2,Rasikh Salam,MS Dhoni,Ruturaj Gaikwad,0,0,,caught,MS Dhoni,Jitesh Sharma,67,4
1,9,3,Rasikh Salam,Sameer Rizvi,Ruturaj Gaikwad,1,0,,,,,68,4
1,9,4,Rasikh Salam,Ruturaj Gaikwad,Sameer Rizvi,6,0,,,,,74,4
1,9,5,Rasikh Salam,Ruturaj Gaikwad,Sameer Rizvi,4,0,,,,,78,4
1,9,6,Rasikh Salam,Ruturaj Gaikwad,Sameer Rizvi,1,0,,,,,79,4
1,10,1,Krunal Pandya,Ruturaj Gaikwad,Sameer Rizvi,3,0,,,,,82,4
1,10,2,Krunal Pandya,Sameer Rizvi,Ruturaj Gaikwad,0,0,,,,,82,4
1,10,3,Krunal Pandya,Sameer Rizvi,Ruturaj Gaikwad,0,0,,,,,82,4
1,10,4,Krunal Pandya,Sameer Rizvi,Ruturaj Gaikwad,0,0,,,,,82,4
1,10,5,Krunal Pandya,Sameer Rizvi,Ruturaj Gaikwad,1,0,,,,,83,4
1,10,6,Krunal Pandya,Ruturaj Gaikwad,Sameer Rizvi,3,0,,,,,86,4
1,11,1,Rasikh Salam,Ruturaj Gaikwad,Sameer Rizvi,1,0,,,,,87,4
1,11,2,Rasikh Salam,Sameer Rizvi,Ruturaj Gaikwad,2,0,,,,,89,4
