Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Harshal Patel,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,1,0
1,0,2,Harshal Patel,Rachin Ravindra,Ruturaj Gaikwad,2,0,,,,,3,0
1,0,3,Harshal Patel,Rachin Ravindra,Ruturaj Gaikwad,1,0,,,,,4,0
1,0,4,Harshal Patel,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,4,0
1,0,5,Harshal Patel,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,4,0
1,0,6,Harshal Patel,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,6,0
1,1,1,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,6,0
1,1,2,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,6,0
1,1,3,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,4,0,,,,,10,0
1,1,4,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,4,0,,,,,14,0
1,1,5,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,14,0
1,1,6,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,1,0,,,,,15,0
1,2,1,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,4,0,,,,,19,0
1,2,2,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,19,0
1,2,3,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,4,0,,,,,23,0
1,2,4,Sam Curran,Rachin Ravindra,Ruturaj Gaikwad,0,0,,bowled,Rachin Ravindra,Ashutosh Sharma,23,1
1,2,5,Sam Curran,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,23,1
1,2,6,Sam Curran,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,23,1
1,3,1,Rahul Chahar,Ruturaj Gaikwad,Shivam Dube,0,0,,,,,23,1
1,3,2,Rahul Chahar,Ruturaj Gaikwad,Shivam Dube,1,0,,,,,24,1
1,3,3,Rahul Chahar,Shivam Dube,Ruturaj Gaikwad,0,0,,,,,24,1
1,3,4,Rahul Chahar,Shivam Dube,Ruturaj Gaikwad,0,0,,caught,Shivam Dube,Shikhar Dhawan,24,2
1,3,5,Rahul Chahar,Ravindra Jadeja,Ruturaj Gaikwad,0,1,bye,,,,25,2
1,3,6,Rahul Chahar,Ravindra Jadeja,Ruturaj Gaikwad,1,0,,,,,26,2
1,4,1,Sam Curran,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,26,2
1,4,2,Sam Curran,Ravindra Jadeja,Ruturaj Gaikwad,1,0,,,,,27,2
1,4,3,Sam Curran,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,27,2
1,4,4,Sam Curran,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,27,2
1,4,5,Sam Curran,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,28,2
1,4,6,Sam Curran,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,28,2
1,5,1,Sam Curran,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,28,2
1,5,2,Sam Curran,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,29,2
1,5,3,Sam Curran,Ravindra Jadeja,Ruturaj Gaikwad,2,0,,,,,31,2
1,5,4,Sam Curran,Ravindra Jadeja,Ruturaj Gaikwad,3,0,,,,,34,2
1,5,5,Sam Curran,Ruturaj Gaikwad,Ravindra Jadeja,3,0,,,,,37,2
1,5,6,Sam Curran,Ravindra Jadeja,Ruturaj Gaikwad,1,0,,,,,38,2
1,6,1,Harshal Patel,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,38,2
1,6,2,Harshal Patel,Ravindra Jadeja,Ruturaj Gaikwad,1,0,,,,,39,2
1,6,3,Harshal Patel,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,40,2
1,6,4,Harshal Patel,Ravindra Jadeja,Ruturaj Gaikwad,2,0,,,,,42,2
1,6,5,Harshal Patel,Ravindra Jadeja,Ruturaj Gaikwad,0,1,legbye,,,,43,2
1,6,6,Harshal Patel,Ravindra Jadeja,Ruturaj Gaikwad,2,0,,,,,45,2
1,7,1,Kagiso Rabada,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,46,2
1,7,2,Kagiso Rabada,Ravindra Jadeja,Ruturaj Gaikwad,3,0,,,,,49,2
1,7,3,Kagiso Rabada,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,50,2
1,7,4,Kagiso Rabada,Ravindra Jadeja,Ruturaj Gaikwad,1,0,,,,,51,2
1,7,5,Kagiso Rabada,Ruturaj Gaikwad,Ravindra Jadeja,3,0,,,,,54,2
1,7,6,Kagiso Rabada,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,54,2
1,8,1,Kagiso Rabada,Ruturaj Gaikwad,Ravindra Jadeja,4,0,,,,,58,2
1,8,2,Kagiso Rabada,Ruturaj Gaikwad,Ravindra Jadeja,2,0,,,,,60,2
1,8,3,Kagiso Rabada,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,61,2
1,8,4,Kagiso Rabada,Ravindra Jadeja,Ruturaj Gaikwad,1,0,,,,,62,2
1,8,5,Kagiso Rabada,Ruturaj Gaikwad,Ravindra Jadeja,0,0,,,,,62,2
1,8,6,Kagiso Rabada,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,63,2
1,9,1,Rahul Chahar,Ruturaj Gaikwad,Ravindra Jadeja,1,0,,,,,64,2
1,9,2,Rahul Chahar,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,,,,64,2
1,9,3,Rahul Chahar,Ravindra Jadeja,Ruturaj Gaikwad,4,0,,,,,68,2
1,9,4,Rahul Chahar,Ravindra Jadeja,Ruturaj Gaikwad,0,0,,run out,Ruturaj Gaikwad,Shashank Singh,68,3
1,9,5,Rahul Chahar,Ravindra Jadeja,MS Dhoni,1,0,,,,,69,3
1,9,6,Rahul Chahar,MS Dhoni,Ravindra Jadeja,4,0,,,,,73,3
1,10,1,Kagiso Rabada,Ravindra Jadeja,MS Dhoni,0,0,,,,,73,3
1,10,2,Kagiso Rabada,Ravindra Jadeja,MS Dhoni,2,0,,,,,75,3
1,10,3,Kagiso Rabada,Ravindra Jadeja,MS Dhoni,1,0,,,,,76,3
1,10,4,Kagiso Rabada,MS Dhoni,Ravindra Jadeja,4,0,,,,,80,3
1,10,5,Kagiso Rabada,MS Dhoni,Ravindra Jadeja,3,0,,,,,83,3
1,10,6,Kagiso Rabada,Ravindra Jadeja,MS Dhoni,0,0,,,,,83,3
1,11,1,Arshdeep Singh,MS Dhoni,Ravindra Jadeja,2,0,,,,,85,3
1,11,2,Arshdeep Singh,MS Dhoni,Ravindra Jadeja,1,0,,,,,86,3
1,11,3,Arshdeep Singh,Ravindra Jadeja,MS Dhoni,3,0,,,,,89,3
1,11,4,Arshdeep Singh,MS Dhoni,Ravindra Jadeja,1,0,,,,,90,3
1,11,5,Arshdeep Singh,Ravindra Jadeja,MS Dhoni,1,0,,,,,91,3
1,11,6,Arshdeep Singh,MS Dhoni,Ravindra Jadeja,4,0,,,,,95,3
1,12,1,Harshal Patel,Ravindra Jadeja,MS Dhoni,1,0,,,,,96,3
1,12,2,Harshal Patel,MS Dhoni,Ravindra Jadeja,1,0,,,,,97,3
1,12,3,Harshal Patel,Ravindra Jadeja,MS Dhoni,0,0,,,,,97,3
1,12,4,Harshal Patel,Ravindra Jadeja,MS Dhoni,0,0,,lbw,Ravindra Jadeja,Shikhar Dhawan,97,4
1,12,5,Harshal Patel,Sameer Rizvi,MS Dhoni,6,0,,,,,103,4
1,12,6,Harshal Patel,Sameer Rizvi,MS Dhoni,0,0,,,,,103,4
1,13,1,Kagiso Rabada,MS Dhoni,Sameer Rizvi,0,0,,,,,103,4
1,13,2,Kagiso Rabada,MS Dhoni,Sameer Rizvi,4,0,,,,,107,4
1,13,3,Kagiso Rabada,MS Dhoni,Sameer Rizvi,0,0,,,,,107,4
1,13,4,Kagiso Rabada,MS Dhoni,Sameer Rizvi,3,0,,,,,110,4
1,13,5,Kagiso Rabada,Sameer Rizvi,MS Dhoni,1,0,,,,,111,4
1,13,6,Kagiso Rabada,MS Dhoni,Sameer Rizvi,1,0,,,,,112,4
1,14,1,Rahul Chahar,MS Dhoni,Sameer Rizvi,1,0,,,,,113,4
1,14,2,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,,,,113,4
1,14,3,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,,,,113,4
1,14,4,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,,,,113,4
1,14,5,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,,,,113,4
1,14,6,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,1,noball,,,,114,4
1,14,6,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,,,,114,4
1,15,1,Rahul Chahar,MS Dhoni,Sameer Rizvi,0,0,,,,,114,4
1,15,2,Rahul Chahar,MS Dhoni,Sameer Rizvi,1,0,,,,,115,4
1,15,3,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,,,,115,4
1,15,4,Rahul Chahar,Sameer Rizvi,MS Dhoni,4,0,,,,,119,4
1,15,5,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,,,,119,4
1,15,6,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,,,,119,4
1,16,1,Rahul Chahar,MS Dhoni,Sameer Rizvi,0,0,,,,,119,4
1,16,2,Rahul Chahar,MS Dhoni,Sameer Rizvi,0,0,,,,,119,4
1,16,3,Rahul Chahar,MS Dhoni,Sameer Rizvi,1,0,,,,,120,4
1,16,4,Rahul Chahar,Sameer Rizvi,MS Dhoni,0,0,,lbw,Sameer Rizvi,Jitesh Sharma,120,5
1,16,5,Rahul Chahar,Moeen Ali,MS Dhoni,0,0,,,,,120,5
1,16,6,Rahul Chahar,Moeen Ali,MS Dhoni,0,0,,,,,120,5
1,17,1,Kagiso Rabada,MS Dhoni,Moeen Ali,0,0,,,,,120,5
