Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Ravi Bishnoi,Rohit Sharma,Ishan Kishan,0,0,,,,,0,0
1,0,2,Ravi Bishnoi,Rohit Sharma,Ishan Kishan,1,0,,,,,1,0
1,0,3,Ravi Bishnoi,Ishan Kishan,Rohit Sharma,0,0,,,,,1,0
1,0,4,Ravi Bishnoi,Ishan Kishan,Rohit Sharma,0,0,,,,,1,0
1,0,5,Ravi Bishnoi,Ishan Kishan,Rohit Sharma,1,0,,,,,2,0
1,0,6,Ravi Bishnoi,Rohit Sharma,Ishan Kishan,2,0,,,,,4,0
1,1,1,Naveen-ul-Haq,Ishan Kishan,Rohit Sharma,0,0,,,,,4,0
1,1,2,Naveen-ul-Haq,Ishan Kishan,Rohit Sharma,0,0,,,,,4,0
1,1,3,Naveen-ul-Haq,Ishan Kishan,Rohit Sharma,1,0,,,,,5,0
1,1,4,Naveen-ul-Haq,Rohit Sharma,Ishan Kishan,2,0,,,,,7,0
1,1,5,Naveen-ul-Haq,Rohit Sharma,Ishan Kishan,1,0,,,,,8,0
1,1,6,Naveen-ul-Haq,Ishan Kishan,Rohit Sharma,0,0,,,,,8,0
1,2,1,Ravi Bishnoi,Rohit Sharma,Ishan Kishan,0,0,,,,,8,0
1,2,2,Ravi Bishnoi,Rohit Sharma,Ishan Kishan,0,0,,,,,8,0
1,2,3,Ravi Bishnoi,Rohit Sharma,Ishan Kishan,2,0,,,,,10,0
1,2,4,Ravi Bishnoi,Rohit Sharma,Ishan Kishan,1,0,,,,,11,0
1,2,5,Ravi Bishnoi,Ishan Kishan,Rohit Sharma,4,0,,,,,15,0
1,2,6,Ravi Bishnoi,Ishan Kishan,Rohit Sharma,0,0,,lbw,Ishan Kishan,Marcus Stoinis,15,1
1,3,1,Yash Thakur,Rohit Sharma,Suryakumar Yadav,0,0,,,,,15,1
1,3,2,Yash Thakur,Rohit Sharma,Suryakumar Yadav,0,0,,,,,15,1
1,3,3,Yash Thakur,Rohit Sharma,Suryakumar Yadav,0,0,,,,,15,1
1,3,4,Yash Thakur,Rohit Sharma,Suryakumar Yadav,1,0,,,,,16,1
1,3,5,Yash Thakur,Suryakumar Yadav,Rohit Sharma,0,0,,,,,16,1
1,3,6,Yash Thakur,Suryakumar Yadav,Rohit Sharma,0,0,,,,,16,1
1,4,1,Yash Thakur,Rohit Sharma,Suryakumar Yadav,2,0,,,,,18,1
1,4,2,Yash Thakur,Rohit Sharma,Suryakumar Yadav,0,0,,,,,18,1
1,4,3,Yash Thakur,Rohit Sharma,Suryakumar Yadav,6,0,,,,,24,1
1,4,4,Yash Thakur,Rohit Sharma,Suryakumar Yadav,0,0,,,,,24,1
1,4,5,Yash Thakur,Rohit Sharma,Suryakumar Yadav,1,0,,,,,25,1
1,4,6,Yash Thakur,Suryakumar Yadav,Rohit Sharma,0,0,,,,,25,1
1,5,1,Ravi Bishnoi,Rohit Sharma,Suryakumar Yadav,4,0,,,,,29,1
1,5,2,Ravi Bishnoi,Rohit Sharma,Suryakumar Yadav,0,0,,,,,29,1
1,5,3,Ravi Bishnoi,Rohit Sharma,Suryakumar Yadav,0,1,legbye,,,,30,1
1,5,4,Ravi Bishnoi,Rohit Sharma,Suryakumar Yadav,0,0,,,,,30,1
1,5,5,Ravi Bishnoi,Rohit Sharma,Suryakumar Yadav,2,0,,,,,32,1
1,5,6,Ravi Bishnoi,Rohit Sharma,Suryakumar Yadav,2,0,,,,,34,1
1,6,1,Mohsin Khan,Suryakumar Yadav,Rohit Sharma,0,0,,stumped,Suryakumar Yadav,Nicholas Pooran,34,2
1,6,2,Mohsin Khan,Hardik Pandya,Rohit Sharma,0,0,,,,,34,2
1,6,3,Mohsin Khan,Hardik Pandya,Rohit Sharma,0,0,,,,,34,2
1,6,4,Mohsin Khan,Hardik Pandya,Rohit Sharma,1,0,,,,,35,2
1,6,5,Mohsin Khan,Rohit Sharma,Hardik Pandya,0,0,,,,,35,2
1,6,6,Mohsin Khan,Rohit Sharma,Hardik Pandya,0,0,,,,,35,2
1,7,1,Naveen-ul-Haq,Hardik Pandya,Rohit Sharma,0,0,,,,,35,2
1,7,2,Naveen-ul-Haq,Hardik Pandya,Rohit Sharma,0,0,,caught,Hardik Pandya,Marcus Stoinis,35,3
1,7,3,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,2,0,,,,,37,3
1,7,4,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,2,0,,,,,39,3
1,7,5,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,0,1,legbye,,,,40,3
1,7,6,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,0,0,,,,,40,3
1,8,1,Naveen-ul-Haq,Rohit Sharma,Tilak Varma,3,0,,,,,43,3
1,8,2,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,0,0,,,,,43,3
1,8,3,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,4,0,,,,,47,3
1,8,4,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,0,0,,,,,47,3
1,8,5,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,0,0,,,,,47,3
1,8,6,Naveen-ul-Haq,Tilak Varma,Rohit Sharma,0,0,,,,,47,3
1,9,1,Naveen-ul-Haq,Rohit Sharma,Tilak Varma,0,0,,,,,47,3
1,9,2,Naveen-ul-Haq,Rohit Sharma,Tilak Varma,4,0,,,,,51,3
1,9,3,Naveen-ul-Haq,Rohit Sharma,Tilak Varma,0,0,,,,,51,3
1,9,4,Naveen-ul-Haq,Rohit Sharma,Tilak Varma,0,0,,,,,51,3
1,9,5,Naveen-ul-Haq,Rohit Sharma,Tilak Varma,0,1,legbye,,,,52,3
1,9,6,Naveen-ul-Haq,Rohit Sharma,Tilak Varma,0,0,,,,,52,3
1,10,1,Ravi Bishnoi,Tilak Varma,Rohit Sharma,0,0,,,,,52,3
1,10,2,Ravi Bishnoi,Tilak Varma,Rohit Sharma,2,0,,,,,54,3
1,10,3,Ravi Bishnoi,Tilak Varma,Rohit Sharma,2,0,,,,,56,3
1,10,4,Ravi Bishnoi,Tilak Varma,Rohit Sharma,4,0,,,,,60,3
1,10,5,Ravi Bishnoi,Tilak Varma,Rohit Sharma,0,0,,,,,60,3
1,10,6,Ravi Bishnoi,Tilak Varma,Rohit Sharma,0,0,,,,,60,3
1,11,1,Ravi Bishnoi,Rohit Sharma,Tilak Varma,0,0,,,,,60,3
1,11,2,Ravi Bishnoi,Rohit Sharma,Tilak Varma,0,0,,,,,60,3
1,11,3,Ravi Bishnoi,Rohit Sharma,Tilak Varma,3,0,,,,,63,3
1,11,4,Ravi Bishnoi,Tilak Varma,Rohit Sharma,2,0,,,,,65,3
1,11,5,Ravi Bishnoi,Tilak Varma,Rohit Sharma,0,0,,,,,65,3
1,11,6,Ravi Bishnoi,Tilak Varma,Rohit Sharma,4,0,,,,,69,3
1,12,1,Ravi Bishnoi,Rohit Sharma,Tilak Varma,1,0,,,,,70,3
1,12,2,Ravi Bishnoi,Tilak Varma,Rohit Sharma,0,0,,,,,70,3
1,12,3,Ravi Bishnoi,Tilak Varma,Rohit Sharma,2,0,,,,,72,3
1,12,4,Ravi Bishnoi,Tilak Varma,Rohit Sharma,1,0,,,,,73,3
1,12,5,Ravi Bishnoi,Rohit Sharma,Tilak Varma,2,0,,,,,75,3
1,12,6,Ravi Bishnoi,Rohit Sharma,Tilak Varma,0,0,,run out,Rohit Sharma,Nicholas Pooran,75,4
1,13,1,Marcus Stoinis,Tilak Varma,Naman Dhir,0,0,,,,,75,4
1,13,2,Marcus Stoinis,Tilak Varma,Naman Dhir,2,0,,,,,77,4
1,13,3,Marcus Stoinis,Tilak Varma,Naman Dhir,0,0,,,,,77,4
1,13,4,Marcus Stoinis,Tilak Varma,Naman Dhir,0,0,,,,,77,4
1,13,5,Marcus Stoinis,Tilak Varma,Naman Dhir,2,0,,,,,79,4
1,13,6,Marcus Stoinis,Tilak Varma,Naman Dhir,0,0,,caught,Tilak Varma,Nicholas Pooran,79,5
1,14,1,Yash Thakur,Naman Dhir,Romario Shepherd,4,0,,,,,83,5
1,14,2,Yash Thakur,Naman Dhir,Romario Shepherd,1,0,,,,,84,5
1,14,3,Yash Thakur,Romario Shepherd,Naman Dhir,3,0,,,,,87,5
1,14,4,Yash Thakur,Naman Dhir,Romario Shepherd,4,0,,,,,91,5
1,14,5,Yash Thakur,Naman Dhir,Romario Shepherd,6,0,,,,,97,5
1,14,6,Yash Thakur,Naman Dhir,Romario Shepherd,0,0,,,,,97,5
1,15,1,Ravi Bishnoi,Romario Shepherd,Naman Dhir,0,0,,,,,97,5
1,15,2,Ravi Bishnoi,Romario Shepherd,Naman Dhir,0,0,,lbw,Romario Shepherd,Deepak Hooda,97,6
1,15,3,Ravi Bishnoi,Tim David,Naman Dhir,4,0,,,,,101,6
1,15,4,Ravi Bishnoi,Tim David,Naman Dhir,1,0,,,,,102,6
1,15,5,Ravi Bishnoi,Naman Dhir,Tim David,0,0,,,,,102,6
1,15,6,Ravi Bishnoi,Naman Dhir,Tim David,1,0,,,,,103,6
1,16,1,Marcus Stoinis,Naman Dhir,Tim David,4,0,,,,,107,6
1,16,2,Marcus Stoinis,Naman Dhir,Tim David,6,0,,,,,113,6
1,16,3,Marcus Stoinis,Naman Dhir,Tim David,2,0,,,,,115,6
1,16,4,Marcus Stoinis,Naman Dhir,Tim David,1,0,,,,,116,6
1,16,5,Marcus Stoinis,Tim David,Naman Dhir,0,0,,,,,116,6
1,16,6,Marcus Stoinis,Tim David,Naman Dhir,1,0,,,,,117,6
1,17,1,Marcus Stoinis,Tim David,Naman Dhir,0,0,,,,,117,6
1,17,2,Marcus Stoinis,Tim David,Naman Dhir,3,0,,,,,120,6
1,17,3,Marcus Stoinis,Naman Dhir,Tim David,0,0,,,,,120,6
1,17,4,Marcus Stoinis,Naman Dhir,Tim David,1,0,,,,,121,6
1,17,5,Marcus Stoinis,Tim David,Naman Dhir,6,0,,,,,127,6
1,17,6,Marcus Stoinis,Tim David,Naman Dhir,0,0,,,,,127,6
1,18,1,Yash Thakur,Naman Dhir,Tim David,2,0,,,,,129,6
1,18,2,Yash Thakur,Naman Dhir,Tim David,0,0,,,,,129,6
1,18,3,Yash Thakur,Naman Dhir,Tim David,0,0,,lbw,Naman Dhir,Krunal Pandya,129,7
1,19,1,Yash Thakur,Tim David,Naman Dhir,0,0,,,,,129,7
1,19,2,Yash Thakur,Tim David,Naman Dhir,0,1,legbye,,,,130,7
1,19,3,Yash Thakur,Tim David,Naman Dhir,1,0,,,,,131,7
1,19,4,Yash Thakur,Naman Dhir,Tim David,0,1,wide,,,,132,7
1,19,4,Yash Thakur,Naman Dhir,Tim David,0,0,,,,,132,7
1,19,5,Yash Thakur,Naman Dhir,Tim David,6,0,,,,,138,7
1,19,6,Yash Thakur,Naman Dhir,Tim David,4,0,,,,,142,7
2,0,1,Piyush Chawla,KL Rahul,Quinton de Kock,2,0,,,,,2,0
2,0,2,Piyush Chawla,KL Rahul,Quinton de Kock,2,0,,,,,4,0
2,0,3,Piyush Chawla,KL Rahul,Quinton de Kock,0,0,,,,,4,0
2,0,4,Piyush Chawla,KL Rahul,Quinton de Kock,0,0,,,,,4,0
2,0,5,Piyush Chawla,KL Rahul,Quinton de Kock,6,0,,,,,10,0
2,0,6,Piyush Chawla,KL Rahul,Quinton de Kock,0,0,,,,,10,0
2,1,1,Piyush Chawla,Quinton de Kock,KL Rahul,0,0,,,,,10,0
2,1,2,Piyush Chawla,Quinton de Kock,KL Rahul,4,0,,,,,14,0
2,1,3,Piyush Chawla,Quinton de Kock,KL Rahul,0,0,,run out,KL Rahul,Romario Shepherd,14,1
2,1,4,Piyush Chawla,Quinton de Kock,Nicholas Pooran,0,0,,,,,14,1
2,1,5,Piyush Chawla,Quinton de Kock,Nicholas Pooran,0,0,,,,,14,1
2,1,6,Piyush Chawla,Quinton de Kock,Nicholas Pooran,4,0,,,,,18,1
2,2,1,Hardik Pandya,Nicholas Pooran,Quinton de Kock,0,0,,bowled,Nicholas Pooran,Hardik Pandya,18,2
2,2,2,Hardik Pandya,Marcus Stoinis,Quinton de Kock,1,0,,,,,19,2
2,2,3,Hardik Pandya,Quinton de Kock,Marcus Stoinis,2,0,,,,,21,2
2,2,4,Hardik Pandya,Quinton de Kock,Marcus Stoinis,0,0,,caught,Quinton de Kock,Hardik Pandya,21,3
2,2,5,Hardik Pandya,Ayush Badoni,Marcus Stoinis,0,0,,stumped,Ayush Badoni,Naman Dhir,21,4
2,2,6,Hardik Pandya,Deepak Hooda,Marcus Stoinis,1,0,,,,,22,4
2,3,1,Piyush Chawla,Deepak Hooda,Marcus Stoinis,0,0,,,,,22,4
2,3,2,Piyush Chawla,Deepak Hooda,Marcus Stoinis,0,0,,,,,22,4
2,3,3,Piyush Chawla,Deepak Hooda,Marcus Stoinis,6,0,,,,,28,4
2,3,4,Piyush Chawla,Deepak Hooda,Marcus Stoinis,0,0,,,,,28,4
2,3,5,Piyush Chawla,Deepak Hooda,Marcus Stoinis,1,0,,,,,29,4
2,3,6,Piyush Chawla,Marcus Stoinis,Deepak Hooda,2,0,,,,,31,4
2,4,1,Gerald Coetzee,Deepak Hooda,Marcus Stoinis,0,0,,,,,31,4
2,4,2,Gerald Coetzee,Deepak Hooda,Marcus Stoinis,0,0,,,,,31,4
2,4,3,Gerald Coetzee,Deepak Hooda,Marcus Stoinis,2,0,,,,,33,4
2,4,4,Gerald Coetzee,Deepak Hooda,Marcus Stoinis,0,0,,,,,33,4
