Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Josh Hazlewood,Shikhar Dhawan,Jonny Bairstow,0,0,,,,,0,0
1,0,2,Josh Hazlewood,Shikhar Dhawan,Jonny Bairstow,0,0,,,,,0,0
1,0,3,Josh Hazlewood,Shikhar Dhawan,Jonny Bairstow,0,0,,,,,0,0
1,0,4,Josh Hazlewood,Shikhar Dhawan,Jonny Bairstow,0,0,,,,,0,0
1,0,5,Josh Hazlewood,Shikhar Dhawan,Jonny Bairstow,3,0,,,,,3,0
1,0,6,Josh Hazlewood,Jonny Bairstow,Shikhar Dhawan,0,0,,,,,3,0
1,1,1,Bhuvneshwar Kumar,Shikhar Dhawan,Jonny Bairstow,0,0,,,,,3,0
1,1,2,Bhuvneshwar Kumar,Shikhar Dhawan,Jonny Bairstow,2,0,,,,,5,0
1,1,3,Bhuvneshwar Kumar,Shikhar Dhawan,Jonny Bairstow,0,1,wide,,,,6,0
1,1,3,Bhuvneshwar Kumar,Shikhar Dhawan,Jonny Bairstow,0,0,,,,,6,0
1,1,4,Bhuvneshwar Kumar,Shikhar Dhawan,Jonny Bairstow,6,0,,,,,12,0
1,1,5,Bhuvneshwar Kumar,Shikhar Dhawan,Jonny Bairstow,1,0,,,,,13,0
1,1,6,Bhuvneshwar Kumar,Jonny Bairstow,Shikhar Dhawan,3,0,,,,,16,0
1,2,1,Rasikh Salam,Jonny Bairstow,Shikhar Dhawan,1,0,,,,,17,0
1,2,2,Rasikh Salam,Shikhar Dhawan,Jonny Bairstow,3,0,,,,,20,0
1,2,3,Rasikh Salam,Jonny Bairstow,Shikhar Dhawan,6,0,,,,,26,0
1,2,4,Rasikh Salam,Jonny Bairstow,Shikhar Dhawan,0,0,,,,,26,0
1,2,5,Rasikh Salam,Jonny Bairstow,Shikhar Dhawan,0,0,,,,,26,0
1,2,6,Rasikh Salam,Jonny Bairstow,Shikhar Dhawan,4,0,,,,,30,0
1,3,1,Bhuvneshwar Kumar,Shikhar Dhawan,Jonny Bairstow,4,0,,,,,34,0
1,3,2,Bhuvneshwar Kumar,Shikhar Dhawan,Jonny Bairstow,0,0,,bowled,Shikhar Dhawan,Virat Kohli,34,1
1,3,3,Bhuvneshwar Kumar,Liam Livingstone,Jonny Bairstow,0,0,,,,,34,1
1,3,4,Bhuvneshwar Kumar,Liam Livingstone,Jonny Bairstow,0,0,,caught,Liam Livingstone,Virat Kohli,34,2
1,3,5,Bhuvneshwar Kumar,Sam Curran,Jonny Bairstow,6,0,,,,,40,2
1,3,6,Bhuvneshwar Kumar,Sam Curran,Jonny Bairstow,0,0,,,,,40,2
1,4,1,Venkatesh Iyer,Jonny Bairstow,Sam Curran,1,0,,,,,41,2
1,4,2,Venkatesh Iyer,Sam Curran,Jonny Bairstow,0,0,,,,,41,2
1,4,3,Venkatesh Iyer,Sam Curran,Jonny Bairstow,0,0,,,,,41,2
1,4,4,Venkatesh Iyer,Sam Curran,Jonny Bairstow,1,0,,,,,42,2
1,4,5,Venkatesh Iyer,Jonny Bairstow,Sam Curran,6,0,,,,,48,2
1,4,6,Venkatesh Iyer,Jonny Bairstow,Sam Curran,1,0,,,,,49,2
1,5,1,Josh Hazlewood,Jonny Bairstow,Sam Curran,0,0,,caught,Jonny Bairstow,Virat Kohli,49,3
1,5,2,Josh Hazlewood,Shashank Singh,Sam Curran,2,0,,,,,51,3
1,5,3,Josh Hazlewood,Shashank Singh,Sam Curran,0,1,wide,,,,52,3
1,5,3,Josh Hazlewood,Shashank Singh,Sam Curran,4,0,,,,,56,3
1,5,4,Josh Hazlewood,Shashank Singh,Sam Curran,0,0,,,,,56,3
1,5,5,Josh Hazlewood,Shashank Singh,Sam Curran,0,0,,,,,56,3
1,5,6,Josh Hazlewood,Shashank Singh,Sam Curran,1,0,,,,,57,3
1,6,1,Rasikh Salam,Shashank Singh,Sam Curran,1,0,,,,,58,3
1,6,2,Rasikh Salam,Sam Curran,Shashank Singh,1,0,,,,,59,3
1,6,3,Rasikh Salam,Shashank Singh,Sam Curran,1,0,,,,,60,3
1,6,4,Rasikh Salam,Sam Curran,Shashank Singh,1,0,,,,,61,3
1,6,5,Rasikh Salam,Shashank Singh,Sam Curran,1,0,,,,,62,3
1,6,6,Rasikh Salam,Sam Curran,Shashank Singh,4,0,,,,,66,3
1,7,1,Venkatesh Iyer,Shashank Singh,Sam Curran,0,0,,,,,66,3
1,7,2,Venkatesh Iyer,Shashank Singh,Sam Curran,0,0,,,,,66,3
1,7,3,Venkatesh Iyer,Shashank Singh,Sam Curran,3,0,,,,,69,3
1,7,4,Venkatesh Iyer,Sam Curran,Shashank Singh,4,0,,,,,73,3
1,7,5,Venkatesh Iyer,Sam Curran,Shashank Singh,1,0,,,,,74,3
