Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Krunal Pandya,KL Rahul,Quinton de Kock,6,0,,,,,6,0
1,0,2,Krunal Pandya,KL Rahul,Quinton de Kock,3,0,,,,,9,0
1,0,3,Krunal Pandya,Quinton de Kock,KL Rahul,2,0,,,,,11,0
1,0,4,Krunal Pandya,Quinton de Kock,KL Rahul,2,0,,,,,13,0
1,0,5,Krunal Pandya,Quinton de Kock,KL Rahul,1,0,,,,,14,0
1,0,6,Krunal Pandya,KL Rahul,Quinton de Kock,0,0,,,,,14,0
1,1,1,Bhuvneshwar Kumar,Quinton de Kock,KL Rahul,2,0,,,,,16,0
1,1,2,Bhuvneshwar Kumar,Quinton de Kock,KL Rahul,1,0,,,,,17,0
1,1,3,Bhuvneshwar Kumar,KL Rahul,Quinton de Kock,1,0,,,,,18,0
1,1,4,Bhuvneshwar Kumar,Quinton de Kock,KL Rahul,0,0,,,,,18,0
1,1,5,Bhuvneshwar Kumar,Quinton de Kock,KL Rahul,1,0,,,,,19,0
1,1,6,Bhuvneshwar Kumar,KL Rahul,Quinton de Kock,0,0,,,,,19,0
1,2,1,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,19,0
1,2,2,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,19,0
1,2,3,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,19,0
1,2,4,Josh Hazlewood,Quinton de Kock,KL Rahul,0,0,,,,,19,0
1,2,5,Josh Hazlewood,Quinton de Kock,KL Rahul,1,0,,,,,20,0
1,2,6,Josh Hazlewood,KL Rahul,Quinton de Kock,1,0,,,,,21,0
1,3,1,Krunal Pandya,KL Rahul,Quinton de Kock,1,0,,,,,22,0
1,3,2,Krunal Pandya,Quinton de Kock,KL Rahul,2,0,,,,,24,0
1,3,3,Krunal Pandya,Quinton de Kock,KL Rahul,0,0,,,,,24,0
1,3,4,Krunal Pandya,Quinton de Kock,KL Rahul,4,0,,,,,28,0
1,3,5,Krunal Pandya,Quinton de Kock,KL Rahul,1,0,,,,,29,0
1,3,6,Krunal Pandya,KL Rahul,Quinton de Kock,2,0,,,,,31,0
1,4,1,Venkatesh Iyer,Quinton de Kock,KL Rahul,1,0,,,,,32,0
1,4,2,Venkatesh Iyer,KL Rahul,Quinton de Kock,1,0,,,,,33,0
1,4,3,Venkatesh Iyer,Quinton de Kock,KL Rahul,6,0,,,,,39,0
1,4,4,Venkatesh Iyer,Quinton de Kock,KL Rahul,0,1,wide,,,,40,0
1,4,4,Venkatesh Iyer,Quinton de Kock,KL Rahul,1,0,,,,,41,0
1,4,5,Venkatesh Iyer,KL Rahul,Quinton de Kock,6,0,,,,,47,0
1,4,6,Venkatesh Iyer,KL Rahul,Quinton de Kock,3,0,,,,,50,0
1,5,1,Josh Hazlewood,KL Rahul,Quinton de Kock,2,0,,,,,52,0
1,5,2,Josh Hazlewood,KL Rahul,Quinton de Kock,0,0,,,,,52,0
1,5,3,Josh Hazlewood,KL Rahul,Quinton de Kock,0,0,,,,,52,0
