Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Piyush Chawla,Virat Kohli,Venkatesh Iyer,0,0,,,,,0,0
1,0,2,Piyush Chawla,Virat Kohli,Venkatesh Iyer,0,0,,,,,0,0
1,0,3,Piyush Chawla,Virat Kohli,Venkatesh Iyer,4,0,,,,,4,0
1,0,4,Piyush Chawla,Virat Kohli,Venkatesh Iyer,0,0,,bowled,Virat Kohli,Suryakumar Yadav,4,1
1,0,5,Piyush Chawla,Devdutt Padikkal,Venkatesh Iyer,1,0,,,,,5,1
1,0,6,Piyush Chawla,Venkatesh Iyer,Devdutt Padikkal,1,0,,,,,6,1
1,1,1,Romario Shepherd,Venkatesh Iyer,Devdutt Padikkal,1,0,,,,,7,1
1,1,2,Romario Shepherd,Devdutt Padikkal,Venkatesh Iyer,0,0,,,,,7,1
1,1,3,Romario Shepherd,Devdutt Padikkal,Venkatesh Iyer,1,0,,,,,8,1
1,1,4,Romario Shepherd,Venkatesh Iyer,Devdutt Padikkal,3,0,,,,,11,1
1,1,5,Romario Shepherd,Devdutt Padikkal,Venkatesh Iyer,2,0,,,,,13,1
1,1,6,Romario Shepherd,Devdutt Padikkal,Venkatesh Iyer,1,0,,,,,14,1
1,2,1,Hardik Pandya,Devdutt Padikkal,Venkatesh Iyer,3,0,,,,,17,1
1,2,2,Hardik Pandya,Venkatesh Iyer,Devdutt Padikkal,1,0,,,,,18,1
1,2,3,Hardik Pandya,Devdutt Padikkal,Venkatesh Iyer,6,0,,,,,24,1
1,2,4,Hardik Pandya,Devdutt Padikkal,Venkatesh Iyer,6,0,,,,,30,1
1,2,5,Hardik Pandya,Devdutt Padikkal,Venkatesh Iyer,1,0,,,,,31,1
1,2,6,Hardik Pandya,Venkatesh Iyer,Devdutt Padikkal,1,0,,,,,32,1
1,3,1,Romario Shepherd,Venkatesh Iyer,Devdutt Padikkal,1,0,,,,,33,1
1,3,2,Romario Shepherd,Devdutt Padikkal,Venkatesh Iyer,2,0,,,,,35,1
1,3,3,Romario Shepherd,Devdutt Padikkal,Venkatesh Iyer,3,0,,,,,38,1
1,3,4,Romario Shepherd,Venkatesh Iyer,Devdutt Padikkal,0,0,,caught,Venkatesh Iyer,Naman Dhir,38,2
1,3,5,Romario Shepherd,Rajat Patidar,Devdutt Padikkal,0,0,,,,,38,2
1,3,6,Romario Shepherd,Rajat Patidar,Devdutt Padikkal,0,0,,run out,Rajat Patidar,Ishan Kishan,38,3
1,4,1,Jasprit Bumrah,Devdutt Padikkal,Krunal Pandya,0,0,,bowled,Devdutt Padikkal,Hardik Pandya,38,4
1,4,2,Jasprit Bumrah,Tim David,Krunal Pandya,2,0,,,,,40,4
1,4,3,Jasprit Bumrah,Tim David,Krunal Pandya,0,1,bye,,,,41,4
1,4,4,Jasprit Bumrah,Tim David,Krunal Pandya,2,0,,,,,43,4
1,4,5,Jasprit Bumrah,Tim David,Krunal Pandya,1,0,,,,,44,4
1,4,6,Jasprit Bumrah,Krunal Pandya,Tim David,3,0,,,,,47,4
1,5,1,Romario Shepherd,Krunal Pandya,Tim David,0,0,,,,,47,4
1,5,2,Romario Shepherd,Krunal Pandya,Tim David,1,0,,,,,48,4
1,5,3,Romario Shepherd,Tim David,Krunal Pandya,0,0,,,,,48,4
1,5,4,Romario Shepherd,Tim David,Krunal Pandya,2,0,,,,,50,4
