Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Trent Boult,Travis Head,Abhishek Sharma,0,0,,,,,0,0
1,0,2,Trent Boult,Travis Head,Abhishek Sharma,0,0,,,,,0,0
1,0,3,Trent Boult,Travis Head,Abhishek Sharma,0,1,noball,,,,1,0
1,0,3,Trent Boult,Travis Head,Abhishek Sharma,1,0,,,,,2,0
1,0,4,Trent Boult,Abhishek Sharma,Travis Head,4,0,,,,,6,0
1,0,5,Trent Boult,Abhishek Sharma,Travis Head,0,0,,,,,6,0
1,0,6,Trent Boult,Abhishek Sharma,Travis Head,0,1,bye,,,,7,0
1,1,1,Sandeep Sharma,Travis Head,Abhishek Sharma,2,0,,,,,9,0
1,1,2,Sandeep Sharma,Travis Head,Abhishek Sharma,0,0,,,,,9,0
1,1,3,Sandeep Sharma,Travis Head,Abhishek Sharma,0,0,,bowled,Travis Head,Riyan Parag,9,1
1,1,4,Sandeep Sharma,Heinrich Klaasen,Abhishek Sharma,1,0,,,,,10,1
1,1,5,Sandeep Sharma,Abhishek Sharma,Heinrich Klaasen,1,0,,,,,11,1
1,1,6,Sandeep Sharma,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,11,1
1,2,1,Sandeep Sharma,Abhishek Sharma,Heinrich Klaasen,6,0,,,,,17,1
1,2,2,Sandeep Sharma,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,17,1
1,2,3,Sandeep Sharma,Abhishek Sharma,Heinrich Klaasen,6,0,,,,,23,1
1,2,4,Sandeep Sharma,Abhishek Sharma,Heinrich Klaasen,2,0,,,,,25,1
1,2,5,Sandeep Sharma,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,25,1
1,2,6,Sandeep Sharma,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,25,1
1,3,1,Trent Boult,Heinrich Klaasen,Abhishek Sharma,0,0,,lbw,Heinrich Klaasen,Dhruv Jurel,25,2
1,3,2,Trent Boult,Nitish Reddy,Abhishek Sharma,6,0,,,,,31,2
1,3,3,Trent Boult,Nitish Reddy,Abhishek Sharma,0,0,,,,,31,2
1,3,4,Trent Boult,Nitish Reddy,Abhishek Sharma,4,0,,,,,35,2
1,3,5,Trent Boult,Nitish Reddy,Abhishek Sharma,1,0,,,,,36,2
1,3,6,Trent Boult,Abhishek Sharma,Nitish Reddy,0,0,,,,,36,2
1,4,1,Trent Boult,Nitish Reddy,Abhishek Sharma,1,0,,,,,37,2
1,4,2,Trent Boult,Abhishek Sharma,Nitish Reddy,0,0,,,,,37,2
1,4,3,Trent Boult,Abhishek Sharma,Nitish Reddy,0,0,,,,,37,2
1,4,4,Trent Boult,Abhishek Sharma,Nitish Reddy,0,0,,,,,37,2
1,4,5,Trent Boult,Abhishek Sharma,Nitish Reddy,1,0,,,,,38,2
1,4,6,Trent Boult,Nitish Reddy,Abhishek Sharma,0,0,,,,,38,2
1,5,1,Sandeep Sharma,Abhishek Sharma,Nitish Reddy,4,0,,,,,42,2
1,5,2,Sandeep Sharma,Abhishek Sharma,Nitish Reddy,1,0,,,,,43,2
1,5,3,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,3,0,,,,,46,2
1,5,4,Sandeep Sharma,Abhishek Sharma,Nitish Reddy,4,0,,,,,50,2
1,5,5,Sandeep Sharma,Abhishek Sharma,Nitish Reddy,1,0,,,,,51,2
1,5,6,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,0,0,,,,,51,2
1,6,1,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,4,0,,,,,55,2
1,6,2,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,1,0,,,,,56,2
1,6,3,Ravichandran Ashwin,Nitish Reddy,Abhishek Sharma,1,0,,,,,57,2
1,6,4,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,2,0,,,,,59,2
1,6,5,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,4,0,,,,,63,2
1,6,6,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,2,0,,,,,65,2
1,7,1,Ravichandran Ashwin,Nitish Reddy,Abhishek Sharma,2,0,,,,,67,2
1,7,2,Ravichandran Ashwin,Nitish Reddy,Abhishek Sharma,0,0,,,,,67,2
1,7,3,Ravichandran Ashwin,Nitish Reddy,Abhishek Sharma,3,0,,,,,70,2
1,7,4,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,1,0,,,,,71,2
1,7,5,Ravichandran Ashwin,Nitish Reddy,Abhishek Sharma,0,0,,,,,71,2
1,7,6,Ravichandran Ashwin,Nitish Reddy,Abhishek Sharma,2,0,,,,,73,2
1,8,1,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,4,0,,,,,77,2
1,8,2,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,0,0,,,,,77,2
1,8,3,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,0,0,,,,,77,2
1,8,4,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,0,0,,,,,77,2
1,8,5,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,0,1,legbye,,,,78,2
1,8,6,Ravichandran Ashwin,Abhishek Sharma,Nitish Reddy,1,0,,,,,79,2
1,9,1,Sandeep Sharma,Abhishek Sharma,Nitish Reddy,1,0,,,,,80,2
1,9,2,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,0,0,,,,,80,2
1,9,3,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,2,0,,,,,82,2
1,9,4,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,0,0,,,,,82,2
1,9,5,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,2,0,,,,,84,2
1,9,6,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,6,0,,,,,90,2
1,10,1,Sandeep Sharma,Abhishek Sharma,Nitish Reddy,1,0,,,,,91,2
1,10,2,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,0,0,,,,,91,2
1,10,3,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,4,0,,,,,95,2
1,10,4,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,2,0,,,,,97,2
1,10,5,Sandeep Sharma,Nitish Reddy,Abhishek Sharma,0,0,,lbw,Nitish Reddy,Ravichandran Ashwin,97,3
1,10,6,Sandeep Sharma,Abdul Samad,Abhishek Sharma,1,0,,,,,98,3
1,11,1,Trent Boult,Abdul Samad,Abhishek Sharma,2,0,,,,,100,3
1,11,2,Trent Boult,Abdul Samad,Abhishek Sharma,0,0,,caught,Abdul Samad,Ravichandran Ashwin,100,4
1,11,3,Trent Boult,Shahbaz Ahmed,Abhishek Sharma,0,0,,,,,100,4
1,11,4,Trent Boult,Shahbaz Ahmed,Abhishek Sharma,4,0,,,,,104,4
1,11,5,Trent Boult,Shahbaz Ahmed,Abhishek Sharma,4,0,,,,,108,4
1,11,6,Trent Boult,Shahbaz Ahmed,Abhishek Sharma,1,0,,,,,109,4
1,12,1,Avesh Khan,Shahbaz Ahmed,Abhishek Sharma,4,0,,,,,113,4
1,12,2,Avesh Khan,Shahbaz Ahmed,Abhishek Sharma,0,0,,lbw,Shahbaz Ahmed,Sanju Samson,113,5
1,12,3,Avesh Khan,Pat Cummins,Abhishek Sharma,0,0,,,,,113,5
1,12,4,Avesh Khan,Pat Cummins,Abhishek Sharma,4,0,,,,,117,5
1,12,5,Avesh Khan,Pat Cummins,Abhishek Sharma,4,0,,,,,121,5
1,12,6,Avesh Khan,Pat Cummins,Abhishek Sharma,3,0,,,,,124,5
1,13,1,Trent Boult,Pat Cummins,Abhishek Sharma,1,0,,,,,125,5
1,13,2,Trent Boult,Abhishek Sharma,Pat Cummins,1,0,,,,,126,5
1,13,3,Trent Boult,Pat Cummins,Abhishek Sharma,0,0,,,,,126,5
1,13,4,Trent Boult,Pat Cummins,Abhishek Sharma,0,0,,,,,126,5
1,13,5,Trent Boult,Pat Cummins,Abhishek Sharma,1,0,,,,,127,5
1,13,6,Trent Boult,Abhishek Sharma,Pat Cummins,1,0,,,,,128,5
1,14,1,Ravichandran Ashwin,Abhishek Sharma,Pat Cummins,0,0,,,,,128,5
1,14,2,Ravichandran Ashwin,Abhishek Sharma,Pat Cummins,4,0,,,,,132,5
1,14,3,Ravichandran Ashwin,Abhishek Sharma,Pat Cummins,0,0,,,,,132,5
1,14,4,Ravichandran Ashwin,Abhishek Sharma,Pat Cummins,3,0,,,,,135,5
1,14,5,Ravichandran Ashwin,Pat Cummins,Abhishek Sharma,0,0,,caught,Pat Cummins,Sanju Samson,135,6
1,15,1,Yuzvendra Chahal,Abhishek Sharma,Pat Cummins,2,0,,,,,137,6
1,15,2,Yuzvendra Chahal,Abhishek Sharma,Pat Cummins,0,0,,,,,137,6
1,15,3,Yuzvendra Chahal,Abhishek Sharma,Pat Cummins,0,0,,,,,137,6
1,15,4,Yuzvendra Chahal,Abhishek Sharma,Pat Cummins,0,1,bye,,,,138,6
1,15,5,Yuzvendra Chahal,Abhishek Sharma,Pat Cummins,0,0,,,,,138,6
1,15,6,Yuzvendra Chahal,Abhishek Sharma,Pat Cummins,0,1,legbye,,,,139,6
1,16,1,Ravichandran Ashwin,Pat Cummins,Abhishek Sharma,4,0,,,,,143,6
1,16,2,Ravichandran Ashwin,Pat Cummins,Abhishek Sharma,0,0,,,,,143,6
1,16,3,Ravichandran Ashwin,Pat Cummins,Abhishek Sharma,0,0,,stumped,Pat Cummins,Ravichandran Ashwin,143,7
1,17,1,Sandeep Sharma,Abhishek Sharma,Pat Cummins,1,0,,,,,144,7
1,17,2,Sandeep Sharma,Pat Cummins,Abhishek Sharma,1,0,,,,,145,7
1,17,3,Sandeep Sharma,Abhishek Sharma,Pat Cummins,3,0,,,,,148,7
1,17,4,Sandeep Sharma,Pat Cummins,Abhishek Sharma,2,0,,,,,150,7
1,17,5,Sandeep Sharma,Pat Cummins,Abhishek Sharma,3,0,,,,,153,7
1,17,6,Sandeep Sharma,Abhishek Sharma,Pat Cummins,4,0,,,,,157,7
1,18,1,Ravichandran Ashwin,Pat Cummins,Abhishek Sharma,1,0,,,,,158,7
1,18,2,Ravichandran Ashwin,Abhishek Sharma,Pat Cummins,1,0,,,,,159,7
1,18,3,Ravichandran Ashwin,Pat Cummins,Abhishek Sharma,0,0,,caught,Pat Cummins,Shimron Hetmyer,159,8
1,19,1,Trent Boult,Abhishek Sharma,Pat Cummins,1,0,,,,,160,8
1,19,2,Trent Boult,Pat Cummins,Abhishek Sharma,1,0,,,,,161,8
1,19,3,Trent Boult,Abhishek Sharma,Pat Cummins,2,0,,,,,163,8
1,19,4,Trent Boult,Abhishek Sharma,Pat Cummins,6,0,,,,,169,8
1,19,5,Trent Boult,Abhishek Sharma,Pat Cummins,2,0,,,,,171,8
1,19,6,Trent Boult,Abhishek Sharma,Pat Cummins,1,0,,,,,172,8
2,0,1,Nitish Reddy,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
2,0,2,Nitish Reddy,Yashasvi Jaiswal,Vaibhav Sooryavanshi,6,0,,,,,6,0
2,0,3,Nitish Reddy,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,6,0
2,0,4,Nitish Reddy,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,6,0
2,0,5,Nitish Reddy,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,6,0
2,0,6,Nitish Reddy,Yashasvi Jaiswal,Vaibhav Sooryavanshi,3,0,,,,,9,0
2,1,1,T Natarajan,Yashasvi Jaiswal,Vaibhav Sooryavanshi,1,0,,,,,10,0
2,1,2,T Natarajan,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,10,0
2,1,3,T Natarajan,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,11,0
2,1,4,T Natarajan,Yashasvi Jaiswal,Vaibhav Sooryavanshi,1,0,,,,,12,0
2,1,5,T Natarajan,Vaibhav Sooryavanshi,Yashasvi Jaiswal,2,0,,,,,14,0
2,1,6,T Natarajan,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,14,0
2,2,1,Mayank Markande,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,14,0
2,2,2,Mayank Markande,Yashasvi Jaiswal,Vaibhav Sooryavanshi,4,0,,,,,18,0
2,2,3,Mayank Markande,Yashasvi Jaiswal,Vaibhav Sooryavanshi,4,0,,,,,22,0
2,2,4,Mayank Markande,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,bowled,Yashasvi Jaiswal,Abhishek Sharma,22,1
2,2,5,Mayank Markande,Sanju Samson,Vaibhav Sooryavanshi,4,0,,,,,26,1
2,2,6,Mayank Markande,Sanju Samson,Vaibhav Sooryavanshi,3,0,,,,,29,1
2,3,1,Jaydev Unadkat,Sanju Samson,Vaibhav Sooryavanshi,1,0,,,,,30,1
2,3,2,Jaydev Unadkat,Vaibhav Sooryavanshi,Sanju Samson,4,0,,,,,34,1
2,3,3,Jaydev Unadkat,Vaibhav Sooryavanshi,Sanju Samson,2,0,,,,,36,1
2,3,4,Jaydev Unadkat,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,36,1
2,3,5,Jaydev Unadkat,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,36,1
2,3,6,Jaydev Unadkat,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,36,1
2,4,1,Pat Cummins,Sanju Samson,Vaibhav Sooryavanshi,3,0,,,,,39,1
2,4,2,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,6,0,,,,,45,1
2,4,3,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,45,1
2,4,4,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,4,0,,,,,49,1
2,4,5,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,6,0,,,,,55,1
2,4,6,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,1,0,,,,,56,1
2,5,1,T Natarajan,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,56,1
2,5,2,T Natarajan,Vaibhav Sooryavanshi,Sanju Samson,2,0,,,,,58,1
2,5,3,T Natarajan,Vaibhav Sooryavanshi,Sanju Samson,3,0,,,,,61,1
2,5,4,T Natarajan,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,61,1
2,5,5,T Natarajan,Sanju Samson,Vaibhav Sooryavanshi,0,1,legbye,,,,62,1
2,5,6,T Natarajan,Sanju Samson,Vaibhav Sooryavanshi,1,0,,,,,63,1
2,6,1,Shahbaz Ahmed,Sanju Samson,Vaibhav Sooryavanshi,2,0,,,,,65,1
2,6,2,Shahbaz Ahmed,Sanju Samson,Vaibhav Sooryavanshi,1,0,,,,,66,1
2,6,3,Shahbaz Ahmed,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,66,1
2,6,4,Shahbaz Ahmed,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,66,1
2,6,5,Shahbaz Ahmed,Vaibhav Sooryavanshi,Sanju Samson,2,0,,,,,68,1
2,6,6,Shahbaz Ahmed,Vaibhav Sooryavanshi,Sanju Samson,4,0,,,,,72,1
2,7,1,Pat Cummins,Sanju Samson,Vaibhav Sooryavanshi,3,0,,,,,75,1
2,7,2,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,75,1
2,7,3,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,1,0,,,,,76,1
2,7,4,Pat Cummins,Sanju Samson,Vaibhav Sooryavanshi,1,0,,,,,77,1
2,7,5,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,6,0,,,,,83,1
2,7,6,Pat Cummins,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,83,1
2,8,1,Shahbaz Ahmed,Sanju Samson,Vaibhav Sooryavanshi,4,0,,,,,87,1
2,8,2,Shahbaz Ahmed,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,87,1
2,8,3,Shahbaz Ahmed,Sanju Samson,Vaibhav Sooryavanshi,2,0,,,,,89,1
2,8,4,Shahbaz Ahmed,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,89,1
2,8,5,Shahbaz Ahmed,Sanju Samson,Vaibhav Sooryavanshi,3,0,,,,,92,1
2,8,6,Shahbaz Ahmed,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,92,1
2,9,1,Nitish Reddy,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,92,1
2,9,2,Nitish Reddy,Sanju Samson,Vaibhav Sooryavanshi,0,0,,caught,Sanju Samson,Abhishek Sharma,92,2
2,9,3,Nitish Reddy,Riyan Parag,Vaibhav Sooryavanshi,1,0,,,,,93,2
2,9,4,Nitish Reddy,Vaibhav Sooryavanshi,Riyan Parag,0,1,legbye,,,,94,2
2,9,5,Nitish Reddy,Vaibhav Sooryavanshi,Riyan Parag,0,0,,,,,94,2
2,9,6,Nitish Reddy,Vaibhav Sooryavanshi,Riyan Parag,4,0,,,,,98,2
