Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Pat Cummins,Shreyas Iyer,Rinku Singh,0,0,,,,,0,0
1,0,2,Pat Cummins,Shreyas Iyer,Rinku Singh,0,0,,,,,0,0
1,0,3,Pat Cummins,Shreyas Iyer,Rinku Singh,2,0,,,,,2,0
1,0,4,Pat Cummins,Shreyas Iyer,Rinku Singh,2,0,,,,,4,0
1,0,5,Pat Cummins,Shreyas Iyer,Rinku Singh,1,0,,,,,5,0
1,0,6,Pat Cummins,Rinku Singh,Shreyas Iyer,0,0,,,,,5,0
1,1,1,Pat Cummins,Shreyas Iyer,Rinku Singh,0,0,,,,,5,0
1,1,2,Pat Cummins,Shreyas Iyer,Rinku Singh,0,0,,,,,5,0
1,1,3,Pat Cummins,Shreyas Iyer,Rinku Singh,0,0,,,,,5,0
1,1,4,Pat Cummins,Shreyas Iyer,Rinku Singh,0,0,,,,,5,0
1,1,5,Pat Cummins,Shreyas Iyer,Rinku Singh,1,0,,,,,6,0
1,1,6,Pat Cummins,Rinku Singh,Shreyas Iyer,0,0,,,,,6,0
1,2,1,Pat Cummins,Shreyas Iyer,Rinku Singh,3,0,,,,,9,0
1,2,2,Pat Cummins,Rinku Singh,Shreyas Iyer,4,0,,,,,13,0
1,2,3,Pat Cummins,Rinku Singh,Shreyas Iyer,1,0,,,,,14,0
1,2,4,Pat Cummins,Shreyas Iyer,Rinku Singh,1,0,,,,,15,0
1,2,5,Pat Cummins,Rinku Singh,Shreyas Iyer,2,0,,,,,17,0
1,2,6,Pat Cummins,Rinku Singh,Shreyas Iyer,4,0,,,,,21,0
1,3,1,Pat Cummins,Shreyas Iyer,Rinku Singh,0,0,,,,,21,0
1,3,2,Pat Cummins,Shreyas Iyer,Rinku Singh,0,0,,,,,21,0
1,3,3,Pat Cummins,Shreyas Iyer,Rinku Singh,1,0,,,,,22,0
1,3,4,Pat Cummins,Rinku Singh,Shreyas Iyer,0,0,,,,,22,0
1,3,5,Pat Cummins,Rinku Singh,Shreyas Iyer,0,0,,,,,22,0
1,3,6,Pat Cummins,Rinku Singh,Shreyas Iyer,0,1,legbye,,,,23,0
1,4,1,Shahbaz Ahmed,Shreyas Iyer,Rinku Singh,6,0,,,,,29,0
1,4,2,Shahbaz Ahmed,Shreyas Iyer,Rinku Singh,0,0,,,,,29,0
1,4,3,Shahbaz Ahmed,Shreyas Iyer,Rinku Singh,1,0,,,,,30,0
1,4,4,Shahbaz Ahmed,Rinku Singh,Shreyas Iyer,4,0,,,,,34,0
1,4,5,Shahbaz Ahmed,Rinku Singh,Shreyas Iyer,0,0,,,,,34,0
