Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Ravichandran Ashwin,Rishabh Pant,David Warner,1,0,,,,,1,0
1,0,2,Ravichandran Ashwin,David Warner,Rishabh Pant,2,0,,,,,3,0
1,0,3,Ravichandran Ashwin,David Warner,Rishabh Pant,3,0,,,,,6,0
1,0,4,Ravichandran Ashwin,Rishabh Pant,David Warner,1,0,,,,,7,0
1,0,5,Ravichandran Ashwin,David Warner,Rishabh Pant,2,0,,,,,9,0
1,0,6,Ravichandran Ashwin,David Warner,Rishabh Pant,0,0,,,,,9,0
1,1,1,Sandeep Sharma,Rishabh Pant,David Warner,2,0,,,,,11,0
1,1,2,Sandeep Sharma,Rishabh Pant,David Warner,1,0,,,,,12,0
1,1,3,Sandeep Sharma,David Warner,Rishabh Pant,0,0,,,,,12,0
1,1,4,Sandeep Sharma,David Warner,Rishabh Pant,0,0,,,,,12,0
1,1,5,Sandeep Sharma,David Warner,Rishabh Pant,0,0,,,,,12,0
1,1,6,Sandeep Sharma,David Warner,Rishabh Pant,6,0,,,,,18,0
1,2,1,Trent Boult,Rishabh Pant,David Warner,0,0,,,,,18,0
1,2,2,Trent Boult,Rishabh Pant,David Warner,4,0,,,,,22,0
1,2,3,Trent Boult,Rishabh Pant,David Warner,0,0,,,,,22,0
1,2,4,Trent Boult,Rishabh Pant,David Warner,6,0,,,,,28,0
1,2,5,Trent Boult,Rishabh Pant,David Warner,0,0,,,,,28,0
1,2,6,Trent Boult,Rishabh Pant,David Warner,0,0,,,,,28,0
1,3,1,Yuzvendra Chahal,David Warner,Rishabh Pant,1,0,,,,,29,0
1,3,2,Yuzvendra Chahal,Rishabh Pant,David Warner,0,0,,,,,29,0
1,3,3,Yuzvendra Chahal,Rishabh Pant,David Warner,4,0,,,,,33,0
1,3,4,Yuzvendra Chahal,Rishabh Pant,David Warner,0,0,,,,,33,0
1,3,5,Yuzvendra Chahal,Rishabh Pant,David Warner,0,0,,,,,33,0
1,3,6,Yuzvendra Chahal,Rishabh Pant,David Warner,0,0,,,,,33,0
1,4,1,Avesh Khan,David Warner,Rishabh Pant,0,0,,,,,33,0
1,4,2,Avesh Khan,David Warner,Rishabh Pant,0,0,,,,,33,0
1,4,3,Avesh Khan,David Warner,Rishabh Pant,2,0,,,,,35,0
1,4,4,Avesh Khan,David Warner,Rishabh Pant,0,0,,,,,35,0
1,4,5,Avesh Khan,David Warner,Rishabh Pant,2,0,,,,,37,0
1,4,6,Avesh Khan,David Warner,Rishabh Pant,3,0,,,,,40,0
1,5,1,Avesh Khan,David Warner,Rishabh Pant,0,0,,,,,40,0
1,5,2,Avesh Khan,David Warner,Rishabh Pant,3,0,,,,,43,0
1,5,3,Avesh Khan,Rishabh Pant,David Warner,0,0,,,,,43,0
