Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Arshdeep Singh,Rishabh Pant,David Warner,3,0,,,,,3,0
1,0,2,Arshdeep Singh,David Warner,Rishabh Pant,0,0,,,,,3,0
1,0,3,Arshdeep Singh,David Warner,Rishabh Pant,0,0,,,,,3,0
1,0,4,Arshdeep Singh,David Warner,Rishabh Pant,3,0,,,,,6,0
1,0,5,Arshdeep Singh,Rishabh Pant,David Warner,1,0,,,,,7,0
1,0,6,Arshdeep Singh,David Warner,Rishabh Pant,0,0,,,,,7,0
1,1,1,Arshdeep Singh,Rishabh Pant,David Warner,1,0,,,,,8,0
1,1,2,Arshdeep Singh,David Warner,Rishabh Pant,2,0,,,,,10,0
1,1,3,Arshdeep Singh,David Warner,Rishabh Pant,0,1,bye,,,,11,0
1,1,4,Arshdeep Singh,David Warner,Rishabh Pant,1,0,,,,,12,0
1,1,5,Arshdeep Singh,Rishabh Pant,David Warner,0,0,,,,,12,0
1,1,6,Arshdeep Singh,Rishabh Pant,David Warner,0,0,,,,,12,0
1,2,1,Kagiso Rabada,David Warner,Rishabh Pant,1,0,,,,,13,0
1,2,2,Kagiso Rabada,Rishabh Pant,David Warner,2,0,,,,,15,0
1,2,3,Kagiso Rabada,Rishabh Pant,David Warner,0,0,,,,,15,0
1,2,4,Kagiso Rabada,Rishabh Pant,David Warner,6,0,,,,,21,0
1,2,5,Kagiso Rabada,Rishabh Pant,David Warner,6,0,,,,,27,0
1,2,6,Kagiso Rabada,Rishabh Pant,David Warner,0,0,,,,,27,0
1,3,1,Rahul Chahar,David Warner,Rishabh Pant,0,1,noball,,,,28,0
1,3,1,Rahul Chahar,David Warner,Rishabh Pant,4,0,,,,,32,0
1,3,2,Rahul Chahar,David Warner,Rishabh Pant,0,0,,,,,32,0
1,3,3,Rahul Chahar,David Warner,Rishabh Pant,0,0,,,,,32,0
1,3,4,Rahul Chahar,David Warner,Rishabh Pant,4,0,,,,,36,0
1,3,5,Rahul Chahar,David Warner,Rishabh Pant,4,0,,,,,40,0
1,3,6,Rahul Chahar,David Warner,Rishabh Pant,6,0,,,,,46,0
1,4,1,Rahul Chahar,Rishabh Pant,David Warner,3,0,,,,,49,0
1,4,2,Rahul Chahar,David Warner,Rishabh Pant,2,0,,,,,51,0
1,4,3,Rahul Chahar,David Warner,Rishabh Pant,0,0,,,,,51,0
1,4,4,Rahul Chahar,David Warner,Rishabh Pant,3,0,,,,,54,0
1,4,5,Rahul Chahar,Rishabh Pant,David Warner,0,0,,,,,54,0
1,4,6,Rahul Chahar,Rishabh Pant,David Warner,0,0,,,,,54,0
1,5,1,Sam Curran,David Warner,Rishabh Pant,4,0,,,,,58,0
1,5,2,Sam Curran,David Warner,Rishabh Pant,1,0,,,,,59,0
1,5,3,Sam Curran,Rishabh Pant,David Warner,0,0,,,,,59,0
1,5,4,Sam Curran,Rishabh Pant,David Warner,0,0,,,,,59,0
1,5,5,Sam Curran,Rishabh Pant,David Warner,0,0,,stumped,Rishabh Pant,Shashank Singh,59,1
1,5,6,Sam Curran,Prithvi Shaw,David Warner,0,0,,,,,59,1
1,6,1,Rahul Chahar,David Warner,Prithvi Shaw,1,0,,,,,60,1
1,6,2,Rahul Chahar,Prithvi Shaw,David Warner,0,0,,,,,60,1
1,6,3,Rahul Chahar,Prithvi Shaw,David Warner,1,0,,,,,61,1
1,6,4,Rahul Chahar,David Warner,Prithvi Shaw,0,1,noball,,,,62,1
1,6,4,Rahul Chahar,David Warner,Prithvi Shaw,4,0,,,,,66,1
1,6,5,Rahul Chahar,David Warner,Prithvi Shaw,6,0,,,,,72,1
1,6,6,Rahul Chahar,David Warner,Prithvi Shaw,0,0,,,,,72,1
1,7,1,Harshal Patel,Prithvi Shaw,David Warner,0,0,,,,,72,1
1,7,2,Harshal Patel,Prithvi Shaw,David Warner,0,0,,,,,72,1
1,7,3,Harshal Patel,Prithvi Shaw,David Warner,0,0,,caught,Prithvi Shaw,Ashutosh Sharma,72,2
1,7,4,Harshal Patel,Jake Fraser-McGurk,David Warner,3,0,,,,,75,2
1,7,5,Harshal Patel,David Warner,Jake Fraser-McGurk,0,0,,,,,75,2
1,7,6,Harshal Patel,David Warner,Jake Fraser-McGurk,0,0,,,,,75,2
1,8,1,Kagiso Rabada,Jake Fraser-McGurk,David Warner,0,0,,,,,75,2
1,8,2,Kagiso Rabada,Jake Fraser-McGurk,David Warner,0,1,bye,,,,76,2
1,8,3,Kagiso Rabada,Jake Fraser-McGurk,David Warner,1,0,,,,,77,2
1,8,4,Kagiso Rabada,David Warner,Jake Fraser-McGurk,0,0,,,,,77,2
1,8,5,Kagiso Rabada,David Warner,Jake Fraser-McGurk,3,0,,,,,80,2
1,8,6,Kagiso Rabada,Jake Fraser-McGurk,David Warner,1,0,,,,,81,2
1,9,1,Sam Curran,Jake Fraser-McGurk,David Warner,1,0,,,,,82,2
1,9,2,Sam Curran,David Warner,Jake Fraser-McGurk,0,0,,,,,82,2
1,9,3,Sam Curran,David Warner,Jake Fraser-McGurk,1,0,,,,,83,2
1,9,4,Sam Curran,Jake Fraser-McGurk,David Warner,1,0,,,,,84,2
1,9,5,Sam Curran,David Warner,Jake Fraser-McGurk,0,0,,,,,84,2
1,9,6,Sam Curran,David Warner,Jake Fraser-McGurk,2,0,,,,,86,2
1,10,1,Arshdeep Singh,Jake Fraser-McGurk,David Warner,0,0,,,,,86,2
1,10,2,Arshdeep Singh,Jake Fraser-McGurk,David Warner,0,1,wide,,,,87,2
1,10,2,Arshdeep Singh,Jake Fraser-McGurk,David Warner,6,0,,,,,93,2
1,10,3,Arshdeep Singh,Jake Fraser-McGurk,David Warner,0,0,,,,,93,2
1,10,4,Arshdeep Singh,Jake Fraser-McGurk,David Warner,4,0,,,,,97,2
1,10,5,Arshdeep Singh,Jake Fraser-McGurk,David Warner,0,1,bye,,,,98,2
1,10,6,Arshdeep Singh,Jake Fraser-McGurk,David Warner,0,0,,,,,98,2
1,11,1,Harshal Patel,David Warner,Jake Fraser-McGurk,0,0,,,,,98,2
1,11,2,Harshal Patel,David Warner,Jake Fraser-McGurk,1,0,,,,,99,2
1,11,3,Harshal Patel,Jake Fraser-McGurk,David Warner,3,0,,,,,102,2
1,11,4,Harshal Patel,David Warner,Jake Fraser-McGurk,6,0,,,,,108,2
1,11,5,Harshal Patel,David Warner,Jake Fraser-McGurk,2,0,,,,,110,2
1,11,6,Harshal Patel,David Warner,Jake Fraser-McGurk,4,0,,,,,114,2
1,12,1,Arshdeep Singh,Jake Fraser-McGurk,David Warner,0,0,,,,,114,2
1,12,2,Arshdeep Singh,Jake Fraser-McGurk,David Warner,1,0,,,,,115,2
1,12,3,Arshdeep Singh,David Warner,Jake Fraser-McGurk,4,0,,,,,119,2
1,12,4,Arshdeep Singh,David Warner,Jake Fraser-McGurk,6,0,,,,,125,2
1,12,5,Arshdeep Singh,David Warner,Jake Fraser-McGurk,0,0,,,,,125,2
1,12,6,Arshdeep Singh,David Warner,Jake Fraser-McGurk,0,0,,,,,125,2
1,13,1,Kagiso Rabada,Jake Fraser-McGurk,David Warner,3,0,,,,,128,2
1,13,2,Kagiso Rabada,David Warner,Jake Fraser-McGurk,4,0,,,,,132,2
1,13,3,Kagiso Rabada,David Warner,Jake Fraser-McGurk,6,0,,,,,138,2
1,13,4,Kagiso Rabada,David Warner,Jake Fraser-McGurk,1,0,,,,,139,2
1,13,5,Kagiso Rabada,Jake Fraser-McGurk,David Warner,0,0,,,,,139,2
1,13,6,Kagiso Rabada,Jake Fraser-McGurk,David Warner,2,0,,,,,141,2
1,14,1,Sam Curran,David Warner,Jake Fraser-McGurk,1,0,,,,,142,2
1,14,2,Sam Curran,Jake Fraser-McGurk,David Warner,0,0,,,,,142,2
