Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Rashid Khan,Travis Head,Abhishek Sharma,1,0,,,,,1,0
1,0,2,Rashid Khan,Abhishek Sharma,Travis Head,6,0,,,,,7,0
1,0,3,Rashid Khan,Abhishek Sharma,Travis Head,0,0,,,,,7,0
1,0,4,Rashid Khan,Abhishek Sharma,Travis Head,1,0,,,,,8,0
1,0,5,Rashid Khan,Travis Head,Abhishek Sharma,1,0,,,,,9,0
1,0,6,Rashid Khan,Abhishek Sharma,Travis Head,1,0,,,,,10,0
1,1,1,Rashid Khan,Abhishek Sharma,Travis Head,0,0,,,,,10,0
1,1,2,Rashid Khan,Abhishek Sharma,Travis Head,0,1,legbye,,,,11,0
1,1,3,Rashid Khan,Abhishek Sharma,Travis Head,0,0,,,,,11,0
1,1,4,Rashid Khan,Abhishek Sharma,Travis Head,0,0,,,,,11,0
1,1,5,Rashid Khan,Abhishek Sharma,Travis Head,3,0,,,,,14,0
1,1,6,Rashid Khan,Travis Head,Abhishek Sharma,3,0,,,,,17,0
1,2,1,Kagiso Rabada,Travis Head,Abhishek Sharma,1,0,,,,,18,0
1,2,2,Kagiso Rabada,Abhishek Sharma,Travis Head,0,1,bye,,,,19,0
1,2,3,Kagiso Rabada,Abhishek Sharma,Travis Head,6,0,,,,,25,0
1,2,4,Kagiso Rabada,Abhishek Sharma,Travis Head,0,0,,,,,25,0
1,2,5,Kagiso Rabada,Abhishek Sharma,Travis Head,0,0,,,,,25,0
1,2,6,Kagiso Rabada,Abhishek Sharma,Travis Head,0,0,,,,,25,0
1,3,1,Mohammed Siraj,Travis Head,Abhishek Sharma,1,0,,,,,26,0
1,3,2,Mohammed Siraj,Abhishek Sharma,Travis Head,0,0,,,,,26,0
1,3,3,Mohammed Siraj,Abhishek Sharma,Travis Head,0,0,,,,,26,0
1,3,4,Mohammed Siraj,Abhishek Sharma,Travis Head,0,0,,,,,26,0
1,3,5,Mohammed Siraj,Abhishek Sharma,Travis Head,1,0,,,,,27,0
1,3,6,Mohammed Siraj,Travis Head,Abhishek Sharma,4,0,,,,,31,0
1,4,1,Mohammed Siraj,Abhishek Sharma,Travis Head,1,0,,,,,32,0
1,4,2,Mohammed Siraj,Travis Head,Abhishek Sharma,0,1,legbye,,,,33,0
1,4,3,Mohammed Siraj,Travis Head,Abhishek Sharma,0,0,,,,,33,0
1,4,4,Mohammed Siraj,Travis Head,Abhishek Sharma,1,0,,,,,34,0
1,4,5,Mohammed Siraj,Abhishek Sharma,Travis Head,0,0,,,,,34,0
1,4,6,Mohammed Siraj,Abhishek Sharma,Travis Head,3,0,,,,,37,0
1,5,1,Kagiso Rabada,Abhishek Sharma,Travis Head,2,0,,,,,39,0
1,5,2,Kagiso Rabada,Abhishek Sharma,Travis Head,4,0,,,,,43,0
1,5,3,Kagiso Rabada,Abhishek Sharma,Travis Head,1,0,,,,,44,0
1,5,4,Kagiso Rabada,Travis Head,Abhishek Sharma,2,0,,,,,46,0
1,5,5,Kagiso Rabada,Travis Head,Abhishek Sharma,4,0,,,,,50,0
1,5,6,Kagiso Rabada,Travis Head,Abhishek Sharma,3,0,,,,,53,0
1,6,1,Arshad Khan,Travis Head,Abhishek Sharma,0,0,,,,,53,0
1,6,2,Arshad Khan,Travis Head,Abhishek Sharma,0,0,,stumped,Travis Head,Arshad Khan,53,1
1,6,3,Arshad Khan,Heinrich Klaasen,Abhishek Sharma,4,0,,,,,57,1
1,6,4,Arshad Khan,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,57,1
1,6,5,Arshad Khan,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,57,1
1,6,6,Arshad Khan,Heinrich Klaasen,Abhishek Sharma,1,0,,,,,58,1
1,7,1,Mohammed Siraj,Heinrich Klaasen,Abhishek Sharma,4,0,,,,,62,1
1,7,2,Mohammed Siraj,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,62,1
1,7,3,Mohammed Siraj,Heinrich Klaasen,Abhishek Sharma,6,0,,,,,68,1
1,7,4,Mohammed Siraj,Heinrich Klaasen,Abhishek Sharma,0,0,,,,,68,1
1,7,5,Mohammed Siraj,Heinrich Klaasen,Abhishek Sharma,6,0,,,,,74,1
1,7,6,Mohammed Siraj,Heinrich Klaasen,Abhishek Sharma,4,0,,,,,78,1
1,8,1,Jason Holder,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,78,1
1,8,2,Jason Holder,Abhishek Sharma,Heinrich Klaasen,0,0,,,,,78,1
1,8,3,Jason Holder,Abhishek Sharma,Heinrich Klaasen,6,0,,,,,84,1
