Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Jason Holder,Rohit Sharma,Ishan Kishan,0,0,,,,,0,0
1,0,2,Jason Holder,Rohit Sharma,Ishan Kishan,2,0,,,,,2,0
1,0,3,Jason Holder,Rohit Sharma,Ishan Kishan,1,0,,,,,3,0
1,0,4,Jason Holder,Ishan Kishan,Rohit Sharma,6,0,,,,,9,0
1,0,5,Jason Holder,Ishan Kishan,Rohit Sharma,1,0,,,,,10,0
1,0,6,Jason Holder,Rohit Sharma,Ishan Kishan,1,0,,,,,11,0
1,1,1,Rashid Khan,Rohit Sharma,Ishan Kishan,0,0,,,,,11,0
1,1,2,Rashid Khan,Rohit Sharma,Ishan Kishan,4,0,,,,,15,0
1,1,3,Rashid Khan,Rohit Sharma,Ishan Kishan,0,0,,,,,15,0
1,1,4,Rashid Khan,Rohit Sharma,Ishan Kishan,1,0,,,,,16,0
1,1,5,Rashid Khan,Ishan Kishan,Rohit Sharma,4,0,,,,,20,0
1,1,6,Rashid Khan,Ishan Kishan,Rohit Sharma,0,0,,,,,20,0
1,2,1,Washington Sundar,Rohit Sharma,Ishan Kishan,4,0,,,,,24,0
1,2,2,Washington Sundar,Rohit Sharma,Ishan Kishan,2,0,,,,,26,0
1,2,3,Washington Sundar,Rohit Sharma,Ishan Kishan,4,0,,,,,30,0
1,2,4,Washington Sundar,Rohit Sharma,Ishan Kishan,4,0,,,,,34,0
1,2,5,Washington Sundar,Rohit Sharma,Ishan Kishan,0,0,,,,,34,0
1,2,6,Washington Sundar,Rohit Sharma,Ishan Kishan,0,1,wide,,,,35,0
1,2,6,Washington Sundar,Rohit Sharma,Ishan Kishan,0,0,,,,,35,0
1,3,1,Mohammed Siraj,Ishan Kishan,Rohit Sharma,2,0,,,,,37,0
1,3,2,Mohammed Siraj,Ishan Kishan,Rohit Sharma,1,0,,,,,38,0
1,3,3,Mohammed Siraj,Rohit Sharma,Ishan Kishan,0,0,,,,,38,0
1,3,4,Mohammed Siraj,Rohit Sharma,Ishan Kishan,3,0,,,,,41,0
1,3,5,Mohammed Siraj,Ishan Kishan,Rohit Sharma,0,1,wide,,,,42,0
1,3,5,Mohammed Siraj,Ishan Kishan,Rohit Sharma,2,0,,,,,44,0
1,3,6,Mohammed Siraj,Ishan Kishan,Rohit Sharma,4,0,,,,,48,0
1,4,1,Jason Holder,Rohit Sharma,Ishan Kishan,0,0,,,,,48,0
1,4,2,Jason Holder,Rohit Sharma,Ishan Kishan,4,0,,,,,52,0
1,4,3,Jason Holder,Rohit Sharma,Ishan Kishan,0,0,,,,,52,0
1,4,4,Jason Holder,Rohit Sharma,Ishan Kishan,2,0,,,,,54,0
1,4,5,Jason Holder,Rohit Sharma,Ishan Kishan,2,0,,,,,56,0
1,4,6,Jason Holder,Rohit Sharma,Ishan Kishan,3,0,,,,,59,0
1,5,1,Arshad Khan,Rohit Sharma,Ishan Kishan,4,0,,,,,63,0
1,5,2,Arshad Khan,Rohit Sharma,Ishan Kishan,4,0,,,,,67,0
1,5,3,Arshad Khan,Rohit Sharma,Ishan Kishan,1,0,,,,,68,0
1,5,4,Arshad Khan,Ishan Kishan,Rohit Sharma,0,0,,,,,68,0
1,5,5,Arshad Khan,Ishan Kishan,Rohit Sharma,0,0,,,,,68,0
1,5,6,Arshad Khan,Ishan Kishan,Rohit Sharma,1,0,,,,,69,0
1,6,1,Arshad Khan,Ishan Kishan,Rohit Sharma,0,0,,stumped,Ishan Kishan,Jason Holder,69,1
1,6,2,Arshad Khan,Suryakumar Yadav,Rohit Sharma,1,0,,,,,70,1
1,6,3,Arshad Khan,Rohit Sharma,Suryakumar Yadav,1,0,,,,,71,1
