Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
1,0,2,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,0,0
1,0,3,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,2,0,,,,,2,0
1,0,4,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,2,0
1,0,5,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,6,0,,,,,8,0
1,0,6,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,8,0
1,1,1,Axar Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,8,0
1,1,2,Axar Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,8,0
1,1,3,Axar Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,4,0,,,,,12,0
1,1,4,Axar Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,4,0,,,,,16,0
1,1,5,Axar Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,16,0
1,1,6,Axar Patel,Vaibhav Sooryavanshi,Yashasvi Jaiswal,0,0,,,,,16,0
1,2,1,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,16,0
1,2,2,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,16,0
1,2,3,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,16,0
1,2,4,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,1,0,,,,,17,0
1,2,5,Anrich Nortje,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,18,0
1,2,6,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,18,0
1,3,1,Anrich Nortje,Vaibhav Sooryavanshi,Yashasvi Jaiswal,1,0,,,,,19,0
1,3,2,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,,,,19,0
1,3,3,Anrich Nortje,Yashasvi Jaiswal,Vaibhav Sooryavanshi,0,0,,lbw,Yashasvi Jaiswal,Abishek Porel,19,1
1,3,4,Anrich Nortje,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,19,1
1,3,5,Anrich Nortje,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,19,1
1,3,6,Anrich Nortje,Sanju Samson,Vaibhav Sooryavanshi,4,0,,,,,23,1
1,4,1,Mukesh Kumar,Vaibhav Sooryavanshi,Sanju Samson,2,0,,,,,25,1
1,4,2,Mukesh Kumar,Vaibhav Sooryavanshi,Sanju Samson,4,0,,,,,29,1
1,4,3,Mukesh Kumar,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,29,1
1,4,4,Mukesh Kumar,Vaibhav Sooryavanshi,Sanju Samson,3,0,,,,,32,1
1,4,5,Mukesh Kumar,Sanju Samson,Vaibhav Sooryavanshi,0,1,noball,,,,33,1
1,4,5,Mukesh Kumar,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,33,1
1,4,6,Mukesh Kumar,Sanju Samson,Vaibhav Sooryavanshi,3,0,,,,,36,1
1,5,1,Khaleel Ahmed,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,36,1
1,5,2,Khaleel Ahmed,Sanju Samson,Vaibhav Sooryavanshi,1,0,,,,,37,1
1,5,3,Khaleel Ahmed,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,37,1
1,5,4,Khaleel Ahmed,Vaibhav Sooryavanshi,Sanju Samson,3,0,,,,,40,1
1,5,5,Khaleel Ahmed,Sanju Samson,Vaibhav Sooryavanshi,3,0,,,,,43,1
1,5,6,Khaleel Ahmed,Vaibhav Sooryavanshi,Sanju Samson,0,0,,,,,43,1
1,6,1,Khaleel Ahmed,Sanju Samson,Vaibhav Sooryavanshi,1,0,,,,,44,1
1,6,2,Khaleel Ahmed,Vaibhav Sooryavanshi,Sanju Samson,4,0,,,,,48,1
1,6,3,Khaleel Ahmed,Vaibhav Sooryavanshi,Sanju Samson,3,0,,,,,51,1
1,6,4,Khaleel Ahmed,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,51,1
1,6,5,Khaleel Ahmed,Sanju Samson,Vaibhav Sooryavanshi,0,0,,,,,51,1
