Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Bhuvneshwar Kumar,Rishabh Pant,David Warner,2,0,,,,,2,0
1,0,2,Bhuvneshwar Kumar,Rishabh Pant,David Warner,0,0,,,,,2,0
1,0,3,Bhuvneshwar Kumar,Rishabh Pant,David Warner,2,0,,,,,4,0
1,0,4,Bhuvneshwar Kumar,Rishabh Pant,David Warner,3,0,,,,,7,0
1,0,5,Bhuvneshwar Kumar,David Warner,Rishabh Pant,0,0,,caught,David Warner,Virat Kohli,7,1
1,0,6,Bhuvneshwar Kumar,Prithvi Shaw,Rishabh Pant,0,0,,,,,7,1
1,1,1,Rasikh Salam,Rishabh Pant,Prithvi Shaw,1,0,,,,,8,1
1,1,2,Rasikh Salam,Prithvi Shaw,Rishabh Pant,0,0,,,,,8,1
1,1,3,Rasikh Salam,Prithvi Shaw,Rishabh Pant,0,0,,,,,8,1
1,1,4,Rasikh Salam,Prithvi Shaw,Rishabh Pant,1,0,,,,,9,1
1,1,5,Rasikh Salam,Rishabh Pant,Prithvi Shaw,6,0,,,,,15,1
1,1,6,Rasikh Salam,Rishabh Pant,Prithvi Shaw,3,0,,,,,18,1
1,2,1,Bhuvneshwar Kumar,Rishabh Pant,Prithvi Shaw,1,0,,,,,19,1
1,2,2,Bhuvneshwar Kumar,Prithvi Shaw,Rishabh Pant,0,1,wide,,,,20,1
1,2,2,Bhuvneshwar Kumar,Prithvi Shaw,Rishabh Pant,1,0,,,,,21,1
1,2,3,Bhuvneshwar Kumar,Rishabh Pant,Prithvi Shaw,0,0,,,,,21,1
1,2,4,Bhuvneshwar Kumar,Rishabh Pant,Prithvi Shaw,1,0,,,,,22,1
1,2,5,Bhuvneshwar Kumar,Prithvi Shaw,Rishabh Pant,0,0,,,,,22,1
1,2,6,Bhuvneshwar Kumar,Prithvi Shaw,Rishabh Pant,0,1,bye,,,,23,1
