Innings,Over,Ball,Bowler,Batter,Non-Striker,Runs_Off_Bat,Extras,Extra_Type,Wicket_Type,Player_Dismissed,Fielder,Total_Team_Runs,Wickets_Lost
1,0,1,Jaydev Unadkat,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,2,0
1,0,2,Jaydev Unadkat,Ruturaj Gaikwad,Rachin Ravindra,4,0,,,,,6,0
1,0,3,Jaydev Unadkat,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,7,0
1,0,4,Jaydev Unadkat,Rachin Ravindra,Ruturaj Gaikwad,1,0,,,,,8,0
1,0,5,Jaydev Unadkat,Ruturaj Gaikwad,Rachin Ravindra,4,0,,,,,12,0
1,0,6,Jaydev Unadkat,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,13,0
1,1,1,Nitish Reddy,Ruturaj Gaikwad,Rachin Ravindra,4,0,,,,,17,0
1,1,2,Nitish Reddy,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,17,0
1,1,3,Nitish Reddy,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,17,0
1,1,4,Nitish Reddy,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,19,0
1,1,5,Nitish Reddy,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,19,0
1,1,6,Nitish Reddy,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,19,0
1,2,1,Mayank Markande,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,19,0
1,2,2,Mayank Markande,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,19,0
1,2,3,Mayank Markande,Rachin Ravindra,Ruturaj Gaikwad,0,0,,,,,19,0
1,2,4,Mayank Markande,Rachin Ravindra,Ruturaj Gaikwad,1,0,,,,,20,0
1,2,5,Mayank Markande,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,22,0
1,2,6,Mayank Markande,Ruturaj Gaikwad,Rachin Ravindra,4,0,,,,,26,0
1,3,1,Shahbaz Ahmed,Rachin Ravindra,Ruturaj Gaikwad,1,0,,,,,27,0
1,3,2,Shahbaz Ahmed,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,27,0
1,3,3,Shahbaz Ahmed,Ruturaj Gaikwad,Rachin Ravindra,1,0,,,,,28,0
1,3,4,Shahbaz Ahmed,Rachin Ravindra,Ruturaj Gaikwad,1,0,,,,,29,0
1,3,5,Shahbaz Ahmed,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,31,0
1,3,6,Shahbaz Ahmed,Ruturaj Gaikwad,Rachin Ravindra,2,0,,,,,33,0
1,4,1,Pat Cummins,Rachin Ravindra,Ruturaj Gaikwad,1,0,,,,,34,0
1,4,2,Pat Cummins,Ruturaj Gaikwad,Rachin Ravindra,0,0,,,,,34,0
1,4,3,Pat Cummins,Ruturaj Gaikwad,Rachin Ravindra,0,0,,bowled,Ruturaj Gaikwad,Abdul Samad,34,1
1,4,4,Pat Cummins,Shivam Dube,Rachin Ravindra,0,0,,,,,34,1
1,4,5,Pat Cummins,Shivam Dube,Rachin Ravindra,0,0,,,,,34,1
1,4,6,Pat Cummins,Shivam Dube,Rachin Ravindra,1,0,,,,,35,1
1,5,1,Mayank Markande,Shivam Dube,Rachin Ravindra,0,1,bye,,,,36,1
1,5,2,Mayank Markande,Shivam Dube,Rachin Ravindra,0,0,,,,,36,1
1,5,3,Mayank Markande,Shivam Dube,Rachin Ravindra,0,0,,run out,Rachin Ravindra,Nitish Reddy,36,2
1,5,4,Mayank Markande,Shivam Dube,Ravindra Jadeja,1,0,,,,,37,2
1,5,5,Mayank Markande,Ravindra Jadeja,Shivam Dube,0,0,,,,,37,2
1,5,6,Mayank Markande,Ravindra Jadeja,Shivam Dube,1,0,,,,,38,2
1,6,1,Jaydev Unadkat,Ravindra Jadeja,Shivam Dube,1,0,,,,,39,2
1,6,2,Jaydev Unadkat,Shivam Dube,Ravindra Jadeja,3,0,,,,,42,2
1,6,3,Jaydev Unadkat,Ravindra Jadeja,Shivam Dube,3,0,,,,,45,2
1,6,4,Jaydev Unadkat,Shivam Dube,Ravindra Jadeja,4,0,,,,,49,2
1,6,5,Jaydev Unadkat,Shivam Dube,Ravindra Jadeja,0,0,,lbw,Shivam Dube,Pat Cummins,49,3
1,6,6,Jaydev Unadkat,MS Dhoni,Ravindra Jadeja,0,1,bye,,,,50,3
1,7,1,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,2,0,,,,,52,3
1,7,2,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,0,1,bye,,,,53,3
1,7,3,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,0,0,,,,,53,3
1,7,4,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,0,1,noball,,,,54,3
1,7,4,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,2,0,,,,,56,3
1,7,5,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,1,0,,,,,57,3
1,7,6,Jaydev Unadkat,MS Dhoni,Ravindra Jadeja,2,0,,,,,59,3
1,8,1,Mayank Markande,Ravindra Jadeja,MS Dhoni,1,0,,,,,60,3
1,8,2,Mayank Markande,MS Dhoni,Ravindra Jadeja,3,0,,,,,63,3
1,8,3,Mayank Markande,Ravindra Jadeja,MS Dhoni,0,0,,,,,63,3
1,8,4,Mayank Markande,Ravindra Jadeja,MS Dhoni,3,0,,,,,66,3
1,8,5,Mayank Markande,MS Dhoni,Ravindra Jadeja,4,0,,,,,70,3
1,8,6,Mayank Markande,MS Dhoni,Ravindra Jadeja,0,0,,,,,70,3
1,9,1,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,0,0,,,,,70,3
1,9,2,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,1,0,,,,,71,3
1,9,3,Jaydev Unadkat,MS Dhoni,Ravindra Jadeja,2,0,,,,,73,3
1,9,4,Jaydev Unadkat,MS Dhoni,Ravindra Jadeja,1,0,,,,,74,3
1,9,5,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,0,0,,,,,74,3
1,9,6,Jaydev Unadkat,Ravindra Jadeja,MS Dhoni,2,0,,,,,76,3
1,10,1,Pat Cummins,MS Dhoni,Ravindra Jadeja,0,0,,,,,76,3
1,10,2,Pat Cummins,MS Dhoni,Ravindra Jadeja,0,0,,,,,76,3
1,10,3,Pat Cummins,MS Dhoni,Ravindra Jadeja,0,0,,,,,76,3
1,10,4,Pat Cummins,MS Dhoni,Ravindra Jadeja,0,0,,,,,76,3
1,10,5,Pat Cummins,MS Dhoni,Ravindra Jadeja,1,0,,,,,77,3
1,10,6,Pat Cummins,Ravindra Jadeja,MS Dhoni,0,0,,,,,77,3
1,11,1,T Natarajan,MS Dhoni,Ravindra Jadeja,0,0,,,,,77,3
1,11,2,T Natarajan,MS Dhoni,Ravindra Jadeja,1,0,,,,,78,3
1,11,3,T Natarajan,Ravindra Jadeja,MS Dhoni,4,0,,,,,82,3
1,11,4,T Natarajan,Ravindra Jadeja,MS Dhoni,3,0,,,,,85,3
1,11,5,T Natarajan,MS Dhoni,Ravindra Jadeja,3,0,,,,,88,3
1,11,6,T Natarajan,Ravindra Jadeja,MS Dhoni,2,0,,,,,90,3
1,12,1,T Natarajan,MS Dhoni,Ravindra Jadeja,0,0,,lbw,MS Dhoni,Pat Cummins,90,4
1,12,2,T Natarajan,Sameer Rizvi,Ravindra Jadeja,0,0,,,,,90,4
1,12,3,T Natarajan,Sameer Rizvi,Ravindra Jadeja,1,0,,,,,91,4
1,12,4,T Natarajan,Ravindra Jadeja,Sameer Rizvi,0,0,,,,,91,4
1,12,5,T Natarajan,Ravindra Jadeja,Sameer Rizvi,6,0,,,,,97,4
1,12,6,T Natarajan,Ravindra Jadeja,Sameer Rizvi,3,0,,,,,100,4
1,13,1,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,4,0,,,,,104,4
1,13,2,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,0,0,,,,,104,4
1,13,3,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,4,0,,,,,108,4
1,13,4,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,0,0,,,,,108,4
1,13,5,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,1,0,,,,,109,4
1,13,6,Pat Cummins,Sameer Rizvi,Ravindra Jadeja,4,0,,,,,113,4
1,14,1,T Natarajan,Ravindra Jadeja,Sameer Rizvi,1,0,,,,,114,4
1,14,2,T Natarajan,Sameer Rizvi,Ravindra Jadeja,6,0,,,,,120,4
1,14,3,T Natarajan,Sameer Rizvi,Ravindra Jadeja,0,0,,,,,120,4
1,14,4,T Natarajan,Sameer Rizvi,Ravindra Jadeja,1,0,,,,,121,4
1,14,5,T Natarajan,Ravindra Jadeja,Sameer Rizvi,0,0,,,,,121,4
1,14,6,T Natarajan,Ravindra Jadeja,Sameer Rizvi,0,0,,,,,121,4
1,15,1,Nitish Reddy,Sameer Rizvi,Ravindra Jadeja,2,0,,,,,123,4
1,15,2,Nitish Reddy,Sameer Rizvi,Ravindra Jadeja,4,0,,,,,127,4
1,15,3,Nitish Reddy,Sameer Rizvi,Ravindra Jadeja,4,0,,,,,131,4
1,15,4,Nitish Reddy,Sameer Rizvi,Ravindra Jadeja,2,0,,,,,133,4
1,15,5,Nitish Reddy,Sameer Rizvi,Ravindra Jadeja,1,0,,,,,134,4
1,15,6,Nitish Reddy,Ravindra Jadeja,Sameer Rizvi,0,0,,,,,134,4
1,16,1,Jaydev Unadkat,Sameer Rizvi,Ravindra Jadeja,6,0,,,,,140,4
1,16,2,Jaydev Unadkat,Sameer Rizvi,Ravindra Jadeja,1,0,,,,,141,4
1,16,3,Jaydev Unadkat,Ravindra Jadeja,Sameer Rizvi,3,0,,,,,144,4
1,16,4,Jaydev Unadkat,Sameer Rizvi,Ravindra Jadeja,0,0,,,,,144,4
1,16,5,Jaydev Unadkat,Sameer Rizvi,Ravindra Jadeja,4,0,,,,,148,4
1,16,6,Jaydev Unadkat,Sameer Rizvi,Ravindra Jadeja,4,0,,,,,152,4
1,17,1,T Natarajan,Ravindra Jadeja,Sameer Rizvi,0,0,,,,,152,4
1,17,2,T Natarajan,Ravindra Jadeja,Sameer Rizvi,0,1,bye,,,,153,4
1,17,3,T Natarajan,Ravindra Jadeja,Sameer Rizvi,0,0,,,,,153,4
1,17,4,T Natarajan,Ravindra Jadeja,Sameer Rizvi,3,0,,,,,156,4
1,17,5,T Natarajan,Sameer Rizvi,Ravindra Jadeja,2,0,,,,,158,4
1,17,6,T Natarajan,Sameer Rizvi,Ravindra Jadeja,0,0,,,,,158,4
1,18,1,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,2,0,,,,,160,4
1,18,2,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,4,0,,,,,164,4
1,18,3,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,2,0,,,,,166,4
1,18,4,Pat Cummins,Ravindra Jadeja,Sameer Rizvi,1,0,,,,,167,4
1,18,5,Pat Cummins,Sameer Rizvi,Ravindra Jadeja,0,0,,,,,167,4
1,18,6,Pat Cummins,Sameer Rizvi,Ravindra Jadeja,0,0,,run out,Ravindra Jadeja,Nitish Reddy,167,5
1,19,1,Pat Cummins,Moeen Ali,Sameer Rizvi,4,0,,,,,171,5
1,19,2,Pat Cummins,Moeen Ali,Sameer Rizvi,2,0,,,,,173,5
1,19,3,Pat Cummins,Moeen Ali,Sameer Rizvi,0,0,,,,,173,5
1,19,4,Pat Cummins,Moeen Ali,Sameer Rizvi,0,0,,,,,173,5
1,19,5,Pat Cummins,Moeen Ali,Sameer Rizvi,2,0,,,,,175,5
1,19,6,Pat Cummins,Moeen Ali,Sameer Rizvi,0,0,,run out,Moeen Ali,Abdul Samad,175,6
2,0,1,Matheesha Pathirana,Travis Head,Abhishek Sharma,1,0,,,,,1,0
2,0,2,Matheesha Pathirana,Abhishek Sharma,Travis Head,0,0,,,,,1,0
2,0,3,Matheesha Pathirana,Abhishek Sharma,Travis Head,0,1,noball,,,,2,0
2,0,3,Matheesha Pathirana,Abhishek Sharma,Travis Head,0,0,,,,,2,0
2,0,4,Matheesha Pathirana,Abhishek Sharma,Travis Head,0,0,,,,,2,0
2,0,5,Matheesha Pathirana,Abhishek Sharma,Travis Head,0,0,,,,,2,0
2,0,6,Matheesha Pathirana,Abhishek Sharma,Travis Head,0,0,,,,,2,0
2,1,1,Mitchell Santner,Travis Head,Abhishek Sharma,0,0,,,,,2,0
